Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise
181,délinquant,0.104,0.851,0.537,1,0,1,0.0,1,0.0
181,écrasé,0.323,0.642,0.241,1,0,1,0.0,1,0.0
182,dimanche,0.776,0.196,0.394,0.0,0.0,0.0,0,0.0,0.0
182,rue,0.582,0.481,0.49,0.0,0.0,0.0,0.0,0,0.0
182,accident,0.125,0.908,0.336,0.0,0.0,1,0.0,1,1
182,délinquant,0.104,0.851,0.537,1,0,1,0.0,1,0.0
182,périt,0.135,0.596,0.225,0.0,0.0,0.0,0.0,1,0.0
182,coup,0.32,0.79,0.689,1,0,1,0.0,1,1
182,procès,0.438,0.663,0.612,0,0,1,0.0,0,0
182,garçon,0.637,0.388,0.336,0.0,0,0.0,0.0,0.0,0.0
183,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
184,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
184,pénible,0.075,0.75,0.375,0,0.0,1,0.0,1,0.0
184,perdu,0.188,0.558,0.259,0,0,0.0,0.0,1,0.0
185,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
185,peine,0.062,0.49,0.24,0,0.0,0,0.0,0,0.0
186,Dieu,0.758,0.518,0.886,0.0,0.0,0,1,0.0,0.0
186,gaffe,0.333,0.418,0.429,0.0,0,0.0,0.0,0,0.0
187,oublié,0.235,0.28,0.184,0.0,0.0,0,0.0,1,0.0
187,été,0.812,0.373,0.55,0.0,0.0,0.0,1,0.0,0.0
188,coup,0.32,0.79,0.689,1,0,1,0.0,1,1
189,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
189,présente,0.781,0.394,0.526,0.0,0.0,0.0,1,0.0,0.0
189,fille,0.656,0.536,0.433,0.0,0.0,0.0,1,0.0,0.0
190,famille,0.968,0.383,0.643,0.0,0.0,0.0,0,0.0,0.0
192,seul,0.198,0.204,0.367,0.0,0.0,0.0,0.0,1,0.0
192,fille,0.656,0.536,0.433,0.0,0.0,0.0,1,0.0,0.0
192,ridicule,0.159,0.594,0.245,1,1,0.0,0.0,1,0.0
193,impatient,0.25,0.708,0.429,0.0,0.0,0,0.0,0.0,0.0
194,agréable,0.948,0.529,0.669,0.0,0.0,0.0,1,0.0,0
194,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
194,veau,0.438,0.337,0.41,0.0,0.0,0.0,0,0,0.0
194,été,0.812,0.373,0.55,0.0,0.0,0.0,1,0.0,0.0
194,curieux,0.292,0.558,0.433,0,0.0,0.0,0.0,0.0,0.0
195,prix,0.885,0.763,0.67,0.0,0.0,0.0,1,0.0,0
197,été,0.812,0.373,0.55,0.0,0.0,0.0,1,0.0,0.0
198,tous,0.375,0.434,0.385,0.0,0.0,0.0,0.0,0,0.0
198,rue,0.582,0.481,0.49,0.0,0.0,0.0,0.0,0,0.0
199,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
199,regarder,0.531,0.346,0.423,0.0,0.0,0,0.0,0.0,0.0
199,avouer,0.36,0.712,0.431,0.0,0.0,0.0,0.0,0,0.0
199,fou,0.135,0.88,0.312,1,1,1,0.0,0,0.0
200,malheureux,0.112,0.5,0.155,0,0,0.0,0.0,1,0.0
200,inattention,0.208,0.433,0.188,0,0.0,0.0,0.0,0.0,0.0
201,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
201,ruban,0.531,0.277,0.254,0,0.0,0.0,0,0.0,0.0
203,étonnement,0.68,0.718,0.519,0.0,0.0,0.0,1,0.0,1
203,perdu,0.188,0.558,0.259,0,0,0.0,0.0,1,0.0
203,faux,0.042,0.582,0.48,0,1,0.0,0.0,0.0,0.0
205,beau,0.701,0.471,0.636,0.0,0.0,0.0,1,0.0,0.0
206,curieux,0.292,0.558,0.433,0,0.0,0.0,0.0,0.0,0.0
207,aimable,0.948,0.335,0.565,0.0,0.0,0.0,1,0.0,0.0
208,famille,0.968,0.383,0.643,0.0,0.0,0.0,0,0.0,0.0
208,bête,0.255,0.459,0.175,1,0.0,1,0.0,0.0,0.0
209,chance,0.833,0.551,0.525,0.0,0.0,0.0,0.0,0.0,1
209,prix,0.885,0.763,0.67,0.0,0.0,0.0,1,0.0,0
209,impossible,0.153,0.51,0.407,0.0,0.0,0.0,0.0,0,0.0
209,opportun,0.865,0.387,0.591,0.0,0.0,0.0,0,0.0,0.0
210,été,0.812,0.373,0.55,0.0,0.0,0.0,1,0.0,0.0
211,plaisir,0.939,0.74,0.682,0.0,0.0,0.0,1,0.0,0.0
212,mariage,0.747,0.654,0.745,0.0,0.0,0.0,1,0.0,0.0
212,seul,0.198,0.204,0.367,0.0,0.0,0.0,0.0,1,0.0
213,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
213,tour,0.531,0.398,0.482,0,0,0.0,0.0,0.0,1
214,mou,0.344,0.387,0.321,0.0,0.0,0.0,0.0,0,0.0
214,mal,0.04,0.827,0.545,1,1,1,0.0,1,0.0
215,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
215,été,0.812,0.373,0.55,0.0,0.0,0.0,1,0.0,0.0
216,plaisir,0.939,0.74,0.682,0.0,0.0,0.0,1,0.0,0.0
217,médaille,0.854,0.555,0.746,0.0,0.0,0.0,0,0.0,0
217,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
217,difficile,0.257,0.729,0.598,0,0,0,0.0,0.0,0.0
217,content,1.0,0.735,0.772,0.0,0.0,0.0,1,0.0,0.0
218,maison,0.587,0.135,0.533,0.0,0.0,0.0,1,0.0,0.0
218,fou,0.135,0.88,0.312,1,1,1,0.0,0,0.0
218,tous,0.375,0.434,0.385,0.0,0.0,0.0,0.0,0,0.0
218,malade,0.104,0.431,0.136,0.0,1,1,0.0,1,0.0
221,recevoir,0.719,0.562,0.623,0.0,0.0,0.0,0,0.0,0
221,gras,0.286,0.361,0.325,0.0,1,0.0,0.0,0,0.0
222,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
222,aimable,0.948,0.335,0.565,0.0,0.0,0.0,1,0.0,0.0
222,convient,0.571,0.363,0.58,1,0.0,0.0,0.0,0.0,0.0
222,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
223,fortune,0.926,0.731,0.873,0.0,0.0,0.0,1,0.0,0
223,mal,0.04,0.827,0.545,1,1,1,0.0,1,0.0
223,intelligence,0.833,0.587,0.885,0.0,0.0,0,0,0.0,0.0
224,veau,0.438,0.337,0.41,0.0,0.0,0.0,0,0,0.0
224,bête,0.255,0.459,0.175,1,0.0,1,0.0,0.0,0.0
224,superbe,0.98,0.708,0.852,0.0,0.0,0.0,1,0.0,0.0
225,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
226,plaisir,0.939,0.74,0.682,0.0,0.0,0.0,1,0.0,0.0
226,impatient,0.25,0.708,0.429,0.0,0.0,0,0.0,0.0,0.0
226,curiosité,0.75,0.755,0.463,0.0,0.0,0.0,0.0,0.0,0
227,bête,0.255,0.459,0.175,1,0.0,1,0.0,0.0,0.0
227,magnifique,1.0,0.68,0.886,0.0,0.0,0.0,1,0.0,1
227,prix,0.885,0.763,0.67,0.0,0.0,0.0,1,0.0,0
228,fou,0.135,0.88,0.312,1,1,1,0.0,0,0.0
228,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
228,pauvre,0.156,0.358,0.087,0.0,0.0,0.0,0.0,1,0.0
228,âme,0.77,0.22,0.51,0.0,0.0,0.0,0,0.0,0.0
229,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
229,tous,0.375,0.434,0.385,0.0,0.0,0.0,0.0,0,0.0
230,avouer,0.36,0.712,0.431,0.0,0.0,0.0,0.0,0,0.0
230,agréable,0.948,0.529,0.669,0.0,0.0,0.0,1,0.0,0
231,dimanche,0.776,0.196,0.394,0.0,0.0,0.0,0,0.0,0.0
231,amoureux,0.959,0.423,0.509,0.0,0.0,0.0,1,0,0.0
232,convient,0.571,0.363,0.58,1,0.0,0.0,0.0,0.0,0.0
232,aimable,0.948,0.335,0.565,0.0,0.0,0.0,1,0.0,0.0
233,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
233,demande,0.625,0.471,0.618,0,0.0,0.0,0.0,0.0,0.0
234,ange,0.906,0.158,0.704,0.0,0.0,0.0,1,0.0,0
234,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
234,baiser,0.417,0.462,0.34,1,0.0,0.0,1,0.0,0
235,baiser,0.417,0.462,0.34,1,0.0,0.0,1,0.0,0
235,méchant,0.138,0.8,0.627,1,1,1,0.0,1,0.0
237,risqué,0.224,0.922,0.7,0.0,0.0,1,0.0,0.0,0.0
238,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
238,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
238,intime,0.724,0.598,0.393,0.0,0.0,0.0,1,0.0,0.0
239,difficile,0.257,0.729,0.598,0,0,0,0.0,0.0,0.0
241,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
241,pleurer,0.053,0.621,0.164,0.0,0.0,0.0,0.0,1,0.0
242,remerciement,0.917,0.538,0.658,0.0,0.0,0.0,1,0.0,0.0
242,courir,0.542,0.787,0.543,0.0,0.0,0,0.0,0.0,0.0
243,plein,0.602,0.255,0.704,0.0,0.0,0.0,0,0.0,0.0
243,curieux,0.292,0.558,0.433,0,0.0,0.0,0.0,0.0,0.0
244,Dieu,0.758,0.518,0.886,0.0,0.0,0,1,0.0,0.0
244,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
245,ensemble,0.874,0.392,0.658,0.0,0.0,0.0,0,0.0,0.0
245,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
246,réussi,0.949,0.724,0.938,0.0,0.0,0.0,1,0.0,0.0
246,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
247,beau,0.701,0.471,0.636,0.0,0.0,0.0,1,0.0,0.0
247,garçon,0.637,0.388,0.336,0.0,0,0.0,0.0,0.0,0.0
247,recevoir,0.719,0.562,0.623,0.0,0.0,0.0,0,0.0,0
247,baiser,0.417,0.462,0.34,1,0.0,0.0,1,0.0,0
248,baiser,0.417,0.462,0.34,1,0.0,0.0,1,0.0,0
248,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
249,fiancé,0.833,0.63,0.667,0.0,0.0,0.0,0,0.0,0.0
249,ami,0.906,0.413,0.573,0.0,0.0,0.0,0,0.0,0.0
249,embrasse,0.949,0.49,0.452,0.0,0.0,0.0,1,0.0,0
249,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
250,jardin,0.77,0.23,0.456,0.0,0.0,0.0,0,0.0,0.0
251,bonheur,0.96,0.732,0.85,0.0,0.0,0.0,1,0.0,0.0
252,inoubliable,0.833,0.561,0.66,0.0,0.0,0.0,0,0.0,0.0
252,couvert,0.417,0.25,0.475,0.0,0.0,0.0,0.0,0,0.0
252,araignées,0.26,0.696,0.368,0.0,0.0,1,0.0,0.0,0.0
252,Dieu,0.758,0.518,0.886,0.0,0.0,0,1,0.0,0.0
252,dû,0.396,0.307,0.381,0,0,0,0.0,0,0.0
252,déchirure,0.146,0.676,0.365,0.0,0.0,0.0,0.0,0,0.0
253,déchirure,0.146,0.676,0.365,0.0,0.0,0.0,0.0,0,0.0
254,faute,0.224,0.46,0.355,1,1,0,0.0,0,0.0
255,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
255,demande,0.625,0.471,0.618,0,0.0,0.0,0.0,0.0,0.0
257,fâcheux,0.122,0.555,0.291,0,0,0.0,0.0,0.0,0.0
258,incrédule,0.286,0.51,0.269,0,0,0.0,0.0,0.0,0.0
258,curieux,0.292,0.558,0.433,0,0.0,0.0,0.0,0.0,0.0
259,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
259,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
260,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
261,Dieu,0.758,0.518,0.886,0.0,0.0,0,1,0.0,0.0
261,fusil,0.329,0.9,0.718,0,0.0,0,0.0,0.0,0.0
261,jardin,0.77,0.23,0.456,0.0,0.0,0.0,0,0.0,0.0
262,tromper,0.167,0.765,0.412,1,0,0,0.0,1,0.0
263,cadeau,0.88,0.539,0.483,0.0,0.0,0.0,1,0.0,0
263,prix,0.885,0.763,0.67,0.0,0.0,0.0,1,0.0,0
263,charlatan,0.53,0.451,0.625,0.0,0,0.0,0.0,0.0,0.0
264,opposition,0.135,0.729,0.592,0,0.0,0.0,0.0,0.0,0.0
264,rage,0.219,0.927,0.598,1,0,1,0.0,0.0,0.0
264,arrêter,0.255,0.596,0.519,0.0,0.0,0,0.0,0,0.0
264,incendie,0.344,0.721,0.594,1,0.0,1,0.0,0.0,0.0
265,meurtre,0.061,0.942,0.615,1,1,1,0.0,1,1
265,pillage,0.125,0.894,0.574,1,1,1,0.0,0,1
266,coquin,0.334,0.713,0.636,0,0,0,0.0,0.0,0.0
268,coup,0.32,0.79,0.689,1,0,1,0.0,1,1
268,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
268,bouche,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0
271,aura,0.76,0.333,0.5,0.0,0.0,0.0,0,0.0,0.0
271,chance,0.833,0.551,0.525,0.0,0.0,0.0,0.0,0.0,1
272,chance,0.833,0.551,0.525,0.0,0.0,0.0,0.0,0.0,1
273,bas,0.458,0.365,0.382,0,0.0,0,0.0,0,0.0
273,célèbre,0.366,0.582,0.609,0.0,0.0,0.0,1,0.0,0.0
274,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
275,simple,0.327,0.491,0.339,0.0,0.0,0.0,0,0.0,0.0
275,idiot,0.384,0.349,0.161,1,0,0.0,1,0.0,0.0
275,garçon,0.637,0.388,0.336,0.0,0,0.0,0.0,0.0,0.0
275,seul,0.198,0.204,0.367,0.0,0.0,0.0,0.0,1,0.0
275,coupable,0.143,0.788,0.417,1,1,1,0.0,1,0.0
276,diable,0.161,0.9,0.611,1,1,1,0.0,1,0.0
277,chance,0.833,0.551,0.525,0.0,0.0,0.0,0.0,0.0,1
277,colère,0.039,0.908,0.548,1,0.0,1,0.0,0.0,0.0
277,heureux,0.939,0.548,0.795,0.0,0.0,0.0,1,0.0,0.0
277,impoli,0.167,0.59,0.282,0.0,0,0.0,0.0,0.0,0.0
278,coquin,0.334,0.713,0.636,0,0,0,0.0,0.0,0.0
280,vivre,0.88,0.673,0.676,0.0,0.0,0.0,0,0.0,0.0
281,prier,0.406,0.482,0.5,0,0.0,0,0,0.0,0
281,coupable,0.143,0.788,0.417,1,1,1,0.0,1,0.0
283,ami,0.906,0.413,0.573,0.0,0.0,0.0,0,0.0,0.0
284,chance,0.833,0.551,0.525,0.0,0.0,0.0,0.0,0.0,1
284,joli,0.875,0.516,0.561,0.0,0.0,0.0,0,0.0,0.0
284,amoureux,0.959,0.423,0.509,0.0,0.0,0.0,1,0,0.0
285,imbécile,0.082,0.569,0.26,0.0,0,0.0,0.0,0.0,0.0
285,idiot,0.384,0.349,0.161,1,0,0.0,1,0.0,0.0
286,seul,0.198,0.204,0.367,0.0,0.0,0.0,0.0,1,0.0
287,Amen,0.781,0.182,0.542,0.0,0.0,0.0,0,0.0,0.0
287,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
288,mauvais,0.073,0.41,0.2,0,0,1,0.0,1,0.0
288,cœur,0.823,0.41,0.805,0.0,0.0,0.0,1,0.0,0.0
289,difficile,0.257,0.729,0.598,0,0,0,0.0,0.0,0.0
289,bien,0.938,0.368,0.534,0.0,0.0,0.0,1,0.0,0
290,avouer,0.36,0.712,0.431,0.0,0.0,0.0,0.0,0,0.0
290,jeunesse,0.938,0.608,0.736,0,0.0,0,0,0.0,0
290,faible,0.194,0.294,0.087,0.0,0.0,0.0,0.0,0,0.0
290,fille,0.656,0.536,0.433,0.0,0.0,0.0,1,0.0,0.0
290,heureux,0.939,0.548,0.795,0.0,0.0,0.0,1,0.0,0.0
290,fête,0.564,0.663,0.474,0.0,0.0,0.0,1,0.0,1
292,rage,0.219,0.927,0.598,1,0,1,0.0,0.0,0.0
293,ange,0.906,0.158,0.704,0.0,0.0,0.0,1,0.0,0
293,marier,0.896,0.765,0.673,0.0,0.0,0,1,0.0,0
