forme,key1,key2
verklebbere,FRKLPR,VRKLPR
Ja,Y,
drüsse,TRS,
bisch,PX,
schenerös,XNRS,
un,AN,
großarti,KRSRT,
do,T,
machsch,MRX,MXX
wie,V,
wenn,VN,
di,T,
's,S,
d',T,
heime,HM,
hüffeswis,HFSVS,
leije,LY,
hättsch,HTX,
wenn,VN,
sie,S,
's,S,
nur,NR,
wüßte,VST,
wenn,VN,
sie,S,
's,S,
nur,NR,
sehne,SN,
dhädde,TT,
was,VS,
dü,T,
Verstick,FRXTK,VRXTK
nur,NR,
an,AN,
dim,TM,
böse,PS,
Mül,ML,
alts,ALTS,
Ise,AS,
das,TS,
de,T,
bisch,PX,
Wie,V,
schön,XN,
könnte,KNT,
m'r,MR,
's,S,
han,HN,
wenn,VN,
dü,T,
nit,NT,
wärsch,VRX,
Dini,TN,
Liederlichkeit,LTRLXKT,
het,HT,
uns,ANS,
um,AM,
Hab,HP,
un,AN,
Güet,KT,
gebroocht,KPRRT,
un,AN,
bringt,PRNKT,
uns,ANS,
noch,NR,
uff,AF,
de,T,
Gottsacker,KTSKR,KTSK
Dü,T,
ghörtsch,KRTX,
noch,NR,
e,A,
paar,PR,
Johr,YR,
drucket,TRKT,
gsetzt,KSTST,
do,T,
hätt,HT,
m'r,MR,
doch,TR,
Rüehj,RY,
vor,FR,VR
d',T,
r.,R,
Noch,NR,
e,A,
Wort,VRT,
un,AN,
i,A,
schmiß,XMS,
d'r,TR,
ebbs,APS,
an,AN,
de,T,
Kopf,KPF,
grad,KRT,
was,VS,
i,A,
find,FNT,
Prowiers,PRFRS,PRVRS
nurre,NR,
ich,A,AX
wur,VR,
mich,M,MX
vor,FR,VR
dir,TR,
scheniere,XNR,
dü,T,
Schandfleck,XNTFLK,
dü,T,
Frau,FR,
ich,A,AX
saa,S,
d'r,TR,
ich,A,AX
hau,H,
dich,T,TX
noch,NR,
stiff,XTF,
un,AN,
lahm,LM,
wenn,VN,
de,T,
nit,NT,
stille,XTL,
bisch,PX,
Erbärmlicher,ARPRMLXR,ARPRMLX
Tropf,TRPF,
dü,T,
Bly,PL,
stille,XTL,
oder,ATR,AT
's,S,
gitt,KT,
e,A,
-n-,N,
Unglück,ANKLK,
Wenn,VN,
au,A,
was,VS,
leijt,LT,
mir,MR,
dran,TRN,
Dummheit,TMHT,
düürsch,TRX,
mich,M,MX
arms,ARMS,
Wibsbild,VPXPLT,
—,,
—,,
—,,
Bringsch,PRNKX,
m'r,MR,
nix,NKS,
ze,TS,
-n-,N,
esse,AS,
Nein,NN,
No,N,
gehwi,KV,
ins,ANS,
Wirtshüs,VRTXS,VRTSHS
Geh,K,
nurre,NR,
m'r,MR,
halte,HLT,
dich,T,TX
nit,NT,
Ze,TS,
gib,KP,
m'r,MR,
Geld,KLT,
wenn,VN,
ich,A,AX
gehn,KN,
soll,SL,
Ich,A,AX
hab,HP,
keins,KNS,
Geld,KLT,
erüsgewichst,ARSKFKST,ARSKVXT
Alti,ALT,
Ich,A,AX
hab,HP,
keins,KNS,
Ja,Y,
kannsch,KNX,
lang,LNK,
lüeje,LY,
's,S,
isch,AX,
nit,NT,
dheim,TM,
Here,HR,
mit,MT,
dem,TM,
Geld,KLT,
Nein,NN,
saa,S,
ich,A,AX
Jetz,YTS,
will,VL,
ich,A,AX
doch,TR,
emol,AML,
sehn,SN,
ob,AP,
ich,A,AX
ken,KN,K
Geld,KLT,
bekumm,PKM,
Gisch,KX,
's,S,
here,HR,
oder,ATR,AT
nit,NT,
Ich,A,AX
bekumms,PKMS,
schun,XN,
ich,A,AX
bekumms,PKMS,
schun,XN,
Nein,NN,
ich,A,AX
gibbs,KPS,
nit,NT,
Nein,NN,
ich,A,AX
gibbs,KPS,
nit,NT,
Bonjour,PNYR,
Mamme,MM,
do,T,
bin,PN,
i,A,
widder,VTR,VT
Oho,AH,
was,VS,
isch,AX,
du,T,
grinsch,KRNX,
Din,TN,
Babbe,PP,
isch,AX,
widder,VTR,VT
so,S,
arig,ARK,AR
mit,MT,
m'r,MR,
gsin,KSN,
…,,
Un,AN,
dodrüs,TTRS,
machsch,MRX,MXX
d'r,TR,
ebbs,APS,
Dis,TS,
bisch,PX,
doch,TR,
bim,PM,
gewohnt,KFNT,KVNT
's,S,
isch,AX,
jo,Y,
allewil,ALFL,ALVL
's,S,
nämlich,NML,NMLX
Weje,VY,
dem,TM,
brüchsch,PRXX,
dich,T,TX
doch,TR,
nit,NT,
groß,KRS,
ze,TS,
-n-,N,
emotionire,AMTNR,
Er,AR,A
het,HT,
m'r,MR,
all,AL,
min,MN,
Geld,KLT,
genumme,KNM,
wo,V,
ich,A,AX
noch,NR,
hab,HP,
ghet,KT,
un,AN,
drno,TRN,
isch,AX,
'r,R,
los,LS,
—,,
's,S,
nemmt,NMT,
mich,M,MX
Wunder,VNTR,VNT
daß,TS,
d',T,
ne,N,
nit,NT,
getroffe,KTRF,
hesch,HX,
Grad,KRT,
isch,AX,
'r,R,
züer,TSR,TS
Hüsdhier,HXTHR,HXTH
nüs,NS,
'r,R,
het,HT,
mich,M,MX
awer,AVR,AY
Gottlowwedank,KTLVTNK,
nit,NT,
gsehn,KSN,
—,,
—,,
Weje,VY,
dem,TM,
Geld,KLT,
brüchsch,PRXX,
d'r,TR,
ken,KN,K
chagrin,KKRN,XKRN
ze,TS,
mache,MR,
Do,T,
isch,AX,
Geld,KLT,
genüe,KN,
Do,T,
gib,KP,
ich,A,AX
d'r,TR,
vierzig,FRTSK,VRTS
Mark,MRK,
—,,
—,,
—,,
oder,ATR,AT
halt,HLT,
zeh,TS,
bhalt,PLT,
ich,A,AX
for,FR,
mich,M,MX
—,,
—,,
ich,A,AX
will,VL,
m'r,MR,
e,A,
neijer,NYR,NY
Hüet,HT,
kaufe,KF,
O,A,
isch,AX,
dis,TS,
viel,FL,VL
Geld,KLT,
Wo,V,
bisch,PX,
gsin,KSN,
Bim,PM,
Herr,HR,
Harter,HRTR,HRT
Gescht,KXT,
sin,SN,
m'r,MR,
im,AM,
Cirque,KRKV,
gsin,KSN,
drno,TRN,
hammer,HMR,HM
's,S,
Souper,SPR,SP
im,AM,
Restaurant,RXTRNT,RXTRT
genumme,KNM,
—,,
un,AN,
drno,TRN,
simmer,SMR,SM
heim,HM,
gange,KNK,
Was,VS,
der,TR,T
Mann,MN,
ingericht,ANKRXT,
isch,AX,
großarti,KRSRT,
Alles,ALS,
mit,MT,
Debbi,TP,
belajt,PLT,
Plüschmöwel,PLXMFL,PLXMVL
Doofle,TFL,
elektrischs,ALKTRXS,
Licht,LXT,
—,,
wenn,VN,
m'r,MR,
nur,NR,
am,AM,
e,A,
Knopf,KNPF,
dreijht,TRT,
isch,AX,
alles,ALS,
hell,HL,
wie,V,
am,AM,
Daa,T,
—,,
einfach,ANFR,AFR
großarti,KRSRT,
Un,AN,
bisch,PX,
de,T,
ganze,KNTS,
Daa,T,
bim,PM,
gebliwwe,KPLV,
Bis,PS,
grad,KRT,
jetzt,YTST,
Er,AR,A
het,HT,
m'r,MR,
uff,AF,
sim,SM,
Piano,PN,
Wälzerle,VLTSRL,
gspielt,KXPLT,
—,,
un,AN,
het,HT,
m'r,MR,
Bilder,PLTR,PLT
gezaijt,KTST,
—,,
—,,
un,AN,
het,HT,
sine,SN,
Papegei,PPK,PPY
redde,RT,
mache,MR,
—,,
e,A,
gspässis,KXPSS,
Vieh,F,V
dü,T,
lachsch,LRX,LXX
dich,T,TX
halwer,HLVR,HLV
dot,TT,
wenn,VN,
d',T,
ne,N,
