forme,key1,key2
idée,AT,
fixe,FKS,
wurd,VRT,
Narrheit,NRHT,
d’,T,
Narrheit,NRHT,
wurd,VRT,
Verrucktheit,FRKTHT,VRKTHT
un,AN,
d’,T,
Verrucktheit,FRKTHT,VRKTHT
wurd,VRT,
incurable,ANKRPL,
Voilà-tout,FLTT,VLTT
—,,
Un,AN,
wenn,VN,
m’r,MR,
nit,NT,
bezitte,PTST,
d’,T,
rfor,RFR,
dhüed,TT,
ze,TS,
-n-,N,
isch,AX,
d’r,TR,
Mensch,MNX,
verlore,FRLR,VRLR
Was,VS,
dü,T,
nit,NT,
saasch,SX,
’s,S,
isch,AX,
noch,NR,
allewyl,ALFL,ALVL
so,S,
gsin,KSN,
un,AN,
wurd,VRT,
so,S,
bliewe,PLF,PLV
wenn,VN,
d’r,TR,
Mensch,MNX,
verruckt,FRKT,VRKT
wurd,VRT,
no,N,
fangts,FNKTS,
im,AM,
Hirn,HRN,
an,AN,
—,,
Gehts,KTS,
als,ALS,
noch,NR,
güet,KT,
Cécile,KKL,
Als,ALS,
noch,NR,
bi,P,
d’r,TR,
Familli,FML,
Stieffatre,XTFTR,
Dis,TS,
nenn,NN,
ich,A,AX
Anhänglichkeit,ANNKLXKT,
—,,
—,,
Awer,AVR,AY
was,VS,
sieh,S,
ich,A,AX
Sie,S,
het,HT,
jo,Y,
e,A,
gschwollener,KXVLNR,KXVLN
Backe,PK,
Zitter,TSTR,TST
gescht,KXT,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
Dhüet,TT,
’s,S,
do,T,
weh,V,
Ja,Y,
—,,
Au,A,
au,A,
Ja,Y,
dis,TS,
derf,TRF,
m’r,MR,
nit,NT,
eso,AS,
henke,HNK,
lon,LN,
Uff,AF,
einmol,ANML,AML
setzt,STST,
sich,S,SX
d’,T,
Ros,RS,
nin,NN,
un,AN,
d’,T,
rno,RN,
kamm’r,KMR,
sechs,SKS,SX
Wuche,VR,
lang,LNK,
küriere,KRR,
Do,T,
müeß,MS,
e,A,
Düech,TR,
drum,TRM,
Sophie,SF,
lang,LNK,
doch,TR,
gschwind,KXVNT,
e,A,
frisch,FRX,
’s,S,
Nasdüech,NXTR,
Do,T,
isch,AX,
eins,ANS,
So,S,
so,S,
’s,S,
isch,AX,
e,A,
kleini,KLN,
Verkältung,FRKLTNK,VRKLTNK
Nurre,NR,
warmhalte,VRMHLT,
daß,TS,
nix,NKS,
bösartigs,PSRTKS,
drüs,TRS,
wurd,VRT,
Merci,MRK,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
Ja,Y,
so,S,
helft,HLFT,
m’r,MR,
d’r,TR,
leidende,LTNT,
Menschheit,MNXHT,
M’r,MR,
saat,ST,
als,ALS,
e,A,
-n-,N,
Abedeeker,APTKR,AVTK
isch,AX,
e,A,
halwer,HLVR,HLV
Dokter,TKTR,TKT
ich,A,AX
awer,AVR,AY
saa,S,
zwei,TSV,
Dokter,TKTR,TKT
sin,SN,
noch,NR,
kein,KN,
halwer,HLVR,HLV
Abedeeker,APTKR,AVTK
Die,T,
Experience,AKSPRNK,
wo,V,
mir,MR,
han,HN,
kann,KN,
jo,Y,
ken,KN,K
Dokter,TKTR,TKT
han,HN,
Wenn,VN,
so,S,
e,A,
Kranker,KRNKR,KRNK
in,AN,
mini,MN,
Abedeek,APTK,AVTK
kumme,KM,
-n-,N,
isch,AX,
hawi,HF,HV
ne,N,
z’,S,
erscht,ARXT,
angelüejt,ANKLT,
un,AN,
hab,HP,
d’,T,
rno,RN,
’s,S,
Recept,RKPT,
gemacht,KMRT,
wo,V,
im,AM,
d’r,TR,
Dokter,TKTR,TKT
verschriwwe,FRXRV,VRXRV
het,HT,
ghet,KT,
Armer,ARMR,ARM
Deifel,TFL,
hawi,HF,HV
als,ALS,
gedenkt,KTNKT,
un,AN,
hab,HP,
d’,T,
Medicin,MTKN,
zsammegebäschtelt,SSMKPXTLT,SSMYVXTLT
Derwilsch,TRVLX,
hawi,HF,HV
m’r,MR,
denne,TN,
Mann,MN,
widder,VTR,VT
betracht,PTRRT,
vun,FN,VN
owwe,AV,
bis,PS,
unde,ANT,
un,AN,
so,S,
het,HT,
sich,S,SX
’s,S,
Au,A,
vun,FN,VN
Aase,AS,
dran,TRN,
gewöhnt,KFNT,KVNT
ze,TS,
sehn,SN,
wo,V,
d’r,TR,
Mensch,MNX,
gsund,KSNT,
un,AN,
wo,V,
’r,R,
krank,KRNK,
isch,AX,
Dis,TS,
glauwi,KLF,KLV
gern,KRN,
Ja,Y,
ja,Y,
ja,Y,
ja,Y,
Gsundheit,KSNTHT,
isch,AX,
Gsundheit,KSNTHT,
un,AN,
Krankheit,KRNKHT,
isch,AX,
Krankheit,KRNKHT,
Un,AN,
wo,V,
d’,T,
Gsundheit,KSNTHT,
uffhört,AFHRT,
fangt,FNKT,
d’,T,
Krankheit,KRNKHT,
an,AN,
—,,
—,,
Awer,AVR,AY
was,VS,
babbel,PPL,
ich,A,AX
d’,T,
ganz,KNS,KNTS
Zitt,TST,
Jetz,YTS,
verzähl,FRTSL,VRTSL
m’r,MR,
doch,TR,
emol,AML,
—,,
—,,
was,VS,
machsch,MRX,MXX
denn,TN,
dü,T,
un,AN,
d’r,TR,
Anatole,ANTL,
’s,S,
geht,KT,
sowit,SFT,SVT
ganz,KNS,KNTS
güet,KT,
Nit,NT,
ganz,KNS,KNTS
güet,KT,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
wenn,VN,
’s,S,
erlaubt,ARLPT,
isch,AX,
e,A,
Wort,VRT,
ze,TS,
redde,RT,
Oho,AH,
—,,
—,,
Wo,V,
hebt,HPT,
’s,S,
denn,TN,
D’,T,
letschte,LTXT,
Woche,VR,
han,HN,
uns,ANS,
viel,FL,VL
changement,KNKMNT,XNKMT
gebroocht,KPRRT,
D’r,TR,
Herr,HR,
Stieffatre,XTFTR,
het,HT,
ebbs,APS,
im,AM,
Kropf,KRPF,
stecke,XTK,
m’r,MR,
wisse,VS,
blos,PLS,
noh,N,
nit,NT,
was,VS,
Im,AM,
Kropf,KRPF,
Ja,Y,
isch,AX,
’r,R,
denn,TN,
krank,KRNK,
—,,
Nurre,NR,
nix,NKS,
verdütscht,FRTTXT,VRTTXT
—,,
—,,
dies,TS,
kann,KN,
alles,ALS,
nix,NKS,
helfe,HLF,
Wemm’r,VMR,
dis,TS,
nur,NR,
wüßt,VST,
Er,AR,A
isch,AX,
halt,HLT,
absolument,APSLMNT,APSLMT
wie,V,
umgewendt,AMKFNT,AMKVNT
dü,T,
kennsch,KNX,
ne,N,
nimm,NM,
Het,HT,
’r,R,
denn,TN,
güete,KT,
-n-,N,
Abbedit,APTT,
Gottlob,KTLP,
esse,AS,
kann,KN,
’r,R,
noch,NR,
kräftig,KRFTK,KRFT
Hm,M,
—,,
hm,M,
Het,HT,
’r,R,
denn,TN,
au,A,
—,,
—,,
bardon,PRTN,
dis,TS,
will,VL,
i,A,
ne,N,
doch,TR,
liewer,LFR,LV
selbscht,SLPXT,
fröuje,FRY,
Do,T,
kannsch,KNX,
lang,LNK,
fröuje,FRY,
—,,
—,,
er,AR,A
saat,ST,
nix,NKS,
ken,KN,K
Wort,VRT,
schnüüft,XNFT,
er,AR,A
Was,VS,
sin,SN,
denn,TN,
sunsch,SNX,
noch,NR,
for,FR,
symptomes,SMPTMS,
do,T,
De,T,
ganze,KNTS,
Daa,T,
isch,AX,
’r,R,
präoggubiert,PRKPRT,PRKVRT
wie,V,
in,AN,
Gedanke,KTNK,
wenn,VN,
m’r,MR,
ebbs,APS,
saat,ST,
isch,AX,
’r,R,
glich,KL,KLX
owwenüs,AVNS,
ball,PL,
rümort,RMRT,
’r,R,
wie,V,
wild,VLT,
in,AN,
sinere,SNR,
Stubb,XTP,
erum,ARM,
—,,
—,,
un,AN,
ball,PL,
sitzt,STST,
’r,R,
widder,VTR,VT
do,T,
un,AN,
grüwelt,KRFLT,KRVLT
un,AN,
simlirt,SMLRT,
Oh,A,
oh,A,
oh,A,
oh,A,
Ja,Y,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
denne,TN,
Mann,MN,
sotte,ST,
Sie,S,
sehn,SN,
Ganz,KNS,KNTS
batawatisch,PTVTX,PTYTX
un,AN,
verstöwert,FRXTFRT,VRXTVRT
isch,AX,
’r,R,
wie,V,
wenn,VN,
e,A,
böser,PSR,PS
Geischt,KXT,
in,AN,
ne,N,
ning’fahre,NNKFR,
wär,VR,
Mit,MT,
d’r,TR,
Madam,MTM,
redt,RT,
’r,R,
iwwerhaupt,AVRHPT,
gar,KR,
nix,NKS,
Gewöhniglich,KFNKL,KVNKLX
dhüet,TT,
’r,R,
sich,S,SX
in,AN,
sinere,SNR,
Stubb,XTP,
inb’schließe,ANPXLS,
no,N,
bloost,PLXT,
er,AR,A
sich,S,SX
als,ALS,
uff,AF,
wie,V,
e,A,
Kidder,KTR,KT
und,ANT,
stellt,XTLT,
sich,S,SX
en,AN,A
position,PSTN,
un,AN,
scheschtikülirt,XXTKLRT,
mit,MT,
Händ,HNT,
un,AN,
Füeß,FS,
—,,
—,,
un,AN,
no,N,
rebbedirt,RPTRT,
er,AR,A
als,ALS,
„,,
wir,VR,
sind,SNT,
ja,Y,
alle,AL,
Brüder,PRTR,PRT
“,,
—,,
—,,
un,AN,
no,N,
wurds,VRTS,
widder,VTR,VT
ganz,KNS,KNTS
still,XTL,
Un,AN,
mit,MT,
keinere,KNR,
Lieb,LP,
isch,AX,
ze,TS,
-n-,N,
erfahre,ARFR,
was,VS,
do,T,
los,LS,
isch,AX,
Oh,A,
oh,A,
oh,A,
oh,A,
E,A,
merkwürdiger,MRKVRTKR,MRKVRTY
Fall,FL,
Hör,HR,
Cécile,KKL,
traa,TR,
doch,TR,
im,AM,
Herr,HR,
Enishänsel,ANXNSL,ANSHNSL
’s,S,
Kifferle,KFRL,
in,AN,
sini,SN,
Stubb,XTP,
Er,AR,A
bliet,PLT,
