,Id_block,valence_als,arousal_als,dominance_als,anger_als,disgust_als,fear_als,joy_als,sadness_als,surprise_als,trust_als,anticipation_als,valence_fr,arousal_fr,dominance_fr,anger_fr,disgust_fr,fear_fr,joy_fr,sadness_fr,surprise_fr,trust_fr,anticipation_fr
149,156,0.917,0.663,0.770,0.000,0.000,0.000,0.402,0.000,0.000,0.422,0.000,0.881,0.641,0.756,0.000,0.000,0.000,0.416,0.000,0.000,0.422,0.000
150,157,0.573,0.465,0.591,0.035,0.000,0.000,0.135,0.083,0.000,0.195,0.121,0.594,0.544,0.614,0.199,0.081,0.175,0.131,0.237,0.120,0.384,0.292
151,158,0.483,0.494,0.563,0.000,0.000,0.000,0.000,0.106,0.000,0.207,0.000,0.771,0.432,0.563,0.000,0.000,0.000,0.547,0.000,0.219,0.618,0.383
152,159,0.161,0.900,0.611,0.719,0.664,0.828,0.000,0.576,0.000,0.000,0.273,0.225,0.736,0.545,0.690,0.637,0.743,0.000,0.541,0.484,0.000,0.273
153,160,0.758,0.359,0.477,0.000,0.039,0.083,0.182,0.000,0.073,0.422,0.128,0.644,0.438,0.570,0.000,0.000,0.000,0.226,0.000,0.000,0.430,0.000
154,164,0.440,0.465,0.396,0.524,0.000,0.367,0.000,0.000,0.000,0.000,0.000,0.474,0.535,0.485,0.272,0.185,0.167,0.299,0.198,0.130,0.167,0.445
155,165,0.524,0.604,0.584,0.000,0.000,0.211,0.000,0.059,0.000,0.322,0.125,0.564,0.624,0.602,0.000,0.128,0.159,0.109,0.181,0.000,0.330,0.098
156,166,0.505,0.564,0.599,0.167,0.000,0.313,0.182,0.000,0.000,0.448,0.161,0.450,0.538,0.488,0.000,0.000,0.378,0.000,0.000,0.000,0.363,0.266
157,167,0.600,0.456,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.148,0.406,0.533,0.456,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.163,0.544
158,168,0.545,0.441,0.459,0.334,0.000,0.183,0.000,0.000,0.105,0.000,0.000,0.571,0.476,0.483,0.142,0.000,0.000,0.434,0.000,0.044,0.199,0.077
159,169,0.836,0.363,0.692,0.000,0.000,0.000,0.487,0.000,0.000,0.604,0.000,0.850,0.482,0.567,0.000,0.000,0.000,0.730,0.000,0.000,0.456,0.000
160,170,0.438,0.663,0.612,0.386,0.336,0.562,0.000,0.344,0.430,0.000,0.000,0.341,0.585,0.567,0.386,0.351,0.517,0.000,0.437,0.430,0.000,0.000
161,171,0.379,0.593,0.545,0.410,0.297,0.328,0.000,0.184,0.000,0.223,0.000,0.166,0.801,0.364,0.691,0.594,0.615,0.000,0.368,0.000,0.000,0.000
162,173,0.522,0.427,0.441,0.000,0.223,0.119,0.109,0.073,0.000,0.123,0.097,0.385,0.279,0.227,0.000,0.508,0.500,0.000,0.000,0.000,0.000,0.000
163,174,0.911,0.441,0.555,0.000,0.000,0.000,0.535,0.000,0.156,0.571,0.308,0.816,0.450,0.559,0.000,0.000,0.000,0.337,0.039,0.156,0.552,0.308
164,175,0.729,0.659,0.610,0.000,0.000,0.000,0.322,0.000,0.000,0.211,0.000,0.927,0.888,0.555,0.000,0.000,0.000,0.643,0.000,0.000,0.000,0.000
165,176,0.788,0.411,0.493,0.000,0.000,0.000,0.285,0.000,0.000,0.182,0.000,0.709,0.442,0.614,0.000,0.000,0.000,0.223,0.000,0.000,0.464,0.000
166,178,0.658,0.391,0.591,0.051,0.060,0.000,0.211,0.000,0.156,0.115,0.092,0.674,0.518,0.555,0.034,0.040,0.000,0.367,0.000,0.051,0.270,0.053
167,179,0.677,0.486,0.536,0.000,0.000,0.000,0.297,0.000,0.148,0.339,0.141,0.586,0.647,0.550,0.287,0.177,0.229,0.286,0.000,0.119,0.201,0.141
168,180,0.683,0.353,0.564,0.000,0.000,0.019,0.222,0.000,0.000,0.309,0.214,0.589,0.554,0.606,0.182,0.000,0.181,0.293,0.000,0.000,0.242,0.117
169,181,0.274,0.615,0.336,0.401,0.279,0.587,0.000,0.552,0.000,0.068,0.000,0.511,0.612,0.473,0.201,0.177,0.288,0.109,0.236,0.000,0.200,0.127
170,182,0.390,0.609,0.452,0.199,0.155,0.343,0.033,0.399,0.252,0.000,0.000,0.344,0.673,0.501,0.263,0.177,0.379,0.000,0.286,0.236,0.000,0.127
171,183,0.577,0.489,0.558,0.144,0.133,0.166,0.000,0.115,0.000,0.328,0.055,0.225,0.736,0.545,0.690,0.637,0.743,0.000,0.541,0.484,0.000,0.273
172,184,0.451,0.491,0.444,0.203,0.111,0.141,0.137,0.315,0.055,0.154,0.225,0.517,0.485,0.497,0.179,0.142,0.215,0.175,0.165,0.031,0.088,0.217
173,185,0.632,0.482,0.544,0.161,0.000,0.151,0.182,0.156,0.073,0.487,0.128,0.720,0.501,0.582,0.097,0.000,0.091,0.331,0.094,0.000,0.169,0.000
174,186,0.591,0.423,0.644,0.000,0.112,0.031,0.182,0.073,0.000,0.448,0.161,0.463,0.374,0.437,0.219,0.000,0.000,0.000,0.000,0.000,0.363,0.000
175,187,0.590,0.362,0.495,0.000,0.000,0.044,0.098,0.088,0.000,0.391,0.000,0.597,0.492,0.604,0.188,0.091,0.245,0.098,0.274,0.000,0.321,0.000
176,188,0.320,0.790,0.689,0.672,0.305,0.734,0.000,0.547,0.836,0.000,0.000,0.589,0.603,0.590,0.227,0.136,0.187,0.264,0.161,0.000,0.197,0.000
177,189,0.792,0.433,0.498,0.000,0.000,0.000,0.537,0.000,0.073,0.206,0.128,0.630,0.468,0.516,0.143,0.109,0.212,0.354,0.194,0.044,0.125,0.077
178,190,0.713,0.414,0.695,0.000,0.000,0.000,0.100,0.000,0.000,0.472,0.000,0.677,0.437,0.657,0.000,0.000,0.000,0.168,0.000,0.064,0.348,0.000
179,192,0.394,0.446,0.337,0.134,0.139,0.000,0.137,0.279,0.000,0.000,0.182,0.534,0.376,0.386,0.092,0.114,0.124,0.091,0.176,0.000,0.118,0.183
180,193,0.467,0.629,0.607,0.000,0.000,0.112,0.000,0.000,0.000,0.336,0.293,0.519,0.532,0.583,0.109,0.136,0.243,0.000,0.161,0.000,0.164,0.275
181,194,0.675,0.427,0.497,0.035,0.000,0.000,0.343,0.031,0.077,0.340,0.151,0.692,0.534,0.578,0.190,0.185,0.253,0.418,0.222,0.140,0.066,0.168
182,195,0.754,0.590,0.635,0.000,0.000,0.000,0.363,0.000,0.176,0.523,0.321,0.682,0.564,0.629,0.000,0.000,0.034,0.328,0.000,0.181,0.108,0.361
183,196,0.613,0.297,0.694,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.258,0.574,0.306,0.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.516
184,197,0.812,0.373,0.550,0.000,0.000,0.000,0.591,0.000,0.000,0.000,0.000,0.820,0.414,0.519,0.000,0.000,0.000,0.591,0.000,0.000,0.000,0.000
185,198,0.520,0.401,0.495,0.000,0.000,0.000,0.000,0.287,0.000,0.000,0.172,0.651,0.404,0.589,0.000,0.000,0.000,0.160,0.000,0.000,0.206,0.341
186,199,0.570,0.497,0.503,0.137,0.099,0.141,0.091,0.112,0.036,0.280,0.237,0.636,0.478,0.587,0.115,0.099,0.103,0.309,0.061,0.027,0.132,0.169
187,200,0.465,0.381,0.403,0.097,0.042,0.000,0.000,0.150,0.000,0.242,0.103,0.471,0.448,0.471,0.144,0.028,0.087,0.056,0.055,0.059,0.131,0.174
188,201,0.713,0.354,0.487,0.008,0.000,0.000,0.127,0.000,0.036,0.368,0.189,0.654,0.427,0.550,0.004,0.000,0.019,0.320,0.000,0.075,0.246,0.285
189,202,0.541,0.353,0.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.474,0.372,0.384,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.617
190,203,0.475,0.483,0.477,0.142,0.159,0.000,0.091,0.104,0.134,0.202,0.068,0.504,0.553,0.503,0.123,0.149,0.046,0.091,0.000,0.228,0.215,0.101
191,205,0.652,0.379,0.623,0.000,0.000,0.000,0.391,0.000,0.000,0.000,0.258,0.697,0.384,0.637,0.000,0.000,0.000,0.375,0.000,0.000,0.000,0.258
192,206,0.292,0.558,0.433,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.443,0.530,0.446,0.351,0.283,0.501,0.121,0.345,0.419,0.199,0.547
193,207,0.801,0.401,0.709,0.000,0.000,0.000,0.258,0.000,0.000,0.364,0.167,0.802,0.419,0.604,0.000,0.000,0.000,0.387,0.000,0.000,0.675,0.233
194,208,0.698,0.420,0.550,0.187,0.000,0.245,0.167,0.000,0.000,0.242,0.000,0.599,0.405,0.511,0.000,0.000,0.000,0.339,0.000,0.000,0.242,0.000
195,209,0.719,0.537,0.577,0.000,0.000,0.000,0.189,0.083,0.145,0.277,0.293,0.622,0.509,0.587,0.000,0.000,0.000,0.164,0.071,0.216,0.157,0.425
196,210,0.708,0.331,0.580,0.000,0.000,0.000,0.295,0.000,0.000,0.000,0.258,0.747,0.512,0.552,0.000,0.000,0.000,0.379,0.000,0.000,0.120,0.172
197,211,0.875,0.536,0.753,0.000,0.000,0.000,0.402,0.000,0.000,0.293,0.000,0.807,0.412,0.627,0.000,0.000,0.000,0.345,0.000,0.055,0.471,0.096
198,212,0.562,0.374,0.627,0.000,0.000,0.000,0.160,0.150,0.000,0.467,0.164,0.666,0.435,0.544,0.091,0.140,0.155,0.259,0.205,0.000,0.233,0.105
199,213,0.719,0.451,0.527,0.068,0.081,0.000,0.182,0.000,0.281,0.336,0.128,0.687,0.485,0.671,0.068,0.081,0.000,0.497,0.000,0.000,0.219,0.000
200,214,0.323,0.428,0.437,0.176,0.190,0.208,0.000,0.249,0.000,0.182,0.131,0.533,0.482,0.485,0.084,0.083,0.099,0.104,0.127,0.021,0.260,0.192
201,215,0.791,0.380,0.489,0.000,0.000,0.000,0.379,0.000,0.073,0.344,0.128,0.577,0.519,0.538,0.000,0.000,0.089,0.423,0.146,0.000,0.000,0.000
202,216,0.795,0.622,0.768,0.000,0.000,0.000,0.268,0.000,0.000,0.406,0.000,0.881,0.641,0.756,0.000,0.000,0.000,0.416,0.000,0.000,0.422,0.000
203,217,0.726,0.504,0.674,0.059,0.038,0.060,0.293,0.000,0.085,0.476,0.236,0.705,0.496,0.617,0.051,0.032,0.033,0.254,0.000,0.041,0.257,0.326
204,218,0.423,0.438,0.414,0.137,0.232,0.232,0.093,0.267,0.000,0.121,0.105,0.486,0.434,0.430,0.163,0.155,0.197,0.160,0.168,0.000,0.145,0.197
205,219,0.683,0.333,0.618,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.000,0.683,0.333,0.618,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.000
206,220,0.622,0.306,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.445,0.000,0.554,0.490,0.452,0.000,0.000,0.000,0.000,0.000,0.461,0.000,0.000
207,221,0.542,0.378,0.518,0.000,0.135,0.000,0.072,0.078,0.065,0.111,0.264,0.569,0.410,0.526,0.112,0.121,0.041,0.057,0.094,0.052,0.145,0.236
208,222,0.635,0.409,0.485,0.140,0.115,0.000,0.330,0.000,0.055,0.316,0.096,0.649,0.414,0.518,0.154,0.061,0.000,0.274,0.000,0.000,0.162,0.248
209,223,0.648,0.586,0.723,0.118,0.126,0.145,0.178,0.112,0.080,0.444,0.109,0.633,0.597,0.681,0.114,0.109,0.142,0.224,0.075,0.068,0.253,0.164
210,224,0.629,0.451,0.491,0.112,0.000,0.147,0.181,0.038,0.000,0.208,0.117,0.577,0.422,0.476,0.000,0.000,0.044,0.322,0.088,0.036,0.224,0.162
211,225,0.692,0.456,0.490,0.000,0.000,0.000,0.137,0.000,0.055,0.154,0.523,0.581,0.512,0.559,0.000,0.000,0.000,0.169,0.000,0.000,0.000,0.428
212,226,0.664,0.639,0.505,0.000,0.000,0.056,0.201,0.000,0.121,0.121,0.285,0.553,0.659,0.571,0.109,0.136,0.243,0.208,0.161,0.000,0.154,0.146
213,227,0.713,0.634,0.577,0.187,0.000,0.245,0.529,0.000,0.287,0.383,0.391,0.688,0.555,0.603,0.000,0.000,0.000,0.678,0.000,0.215,0.445,0.293
214,228,0.417,0.527,0.378,0.257,0.210,0.247,0.067,0.251,0.000,0.081,0.167,0.478,0.500,0.443,0.197,0.176,0.194,0.131,0.210,0.069,0.092,0.177
215,229,0.656,0.393,0.571,0.000,0.000,0.000,0.137,0.117,0.055,0.369,0.096,0.390,0.596,0.501,0.264,0.194,0.294,0.113,0.295,0.146,0.095,0.066
216,230,0.658,0.475,0.554,0.000,0.000,0.000,0.175,0.061,0.048,0.539,0.105,0.751,0.432,0.528,0.071,0.147,0.000,0.395,0.007,0.044,0.345,0.175
217,231,0.867,0.309,0.452,0.000,0.000,0.000,0.599,0.000,0.000,0.294,0.285,0.813,0.415,0.546,0.000,0.000,0.000,0.647,0.000,0.000,0.563,0.288
218,232,0.759,0.349,0.573,0.281,0.000,0.000,0.387,0.000,0.000,0.324,0.000,0.727,0.392,0.556,0.187,0.000,0.000,0.414,0.000,0.000,0.361,0.138
219,233,0.791,0.398,0.594,0.121,0.000,0.000,0.137,0.000,0.055,0.301,0.242,0.646,0.460,0.611,0.047,0.039,0.000,0.231,0.151,0.091,0.313,0.268
220,234,0.736,0.330,0.549,0.228,0.000,0.000,0.438,0.000,0.213,0.492,0.383,0.563,0.510,0.587,0.150,0.142,0.238,0.267,0.132,0.194,0.225,0.156
221,235,0.307,0.571,0.532,0.528,0.234,0.208,0.203,0.182,0.104,0.167,0.237,0.380,0.592,0.500,0.411,0.481,0.508,0.167,0.474,0.228,0.000,0.000
222,236,0.812,0.333,0.824,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000,0.802,0.344,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000
223,237,0.542,0.536,0.588,0.000,0.000,0.187,0.000,0.000,0.000,0.404,0.206,0.683,0.333,0.618,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.000
224,238,0.587,0.456,0.449,0.000,0.115,0.000,0.314,0.000,0.055,0.313,0.367,0.595,0.451,0.499,0.103,0.086,0.000,0.371,0.000,0.000,0.224,0.300
225,239,0.257,0.729,0.598,0.357,0.227,0.359,0.000,0.000,0.000,0.000,0.000,0.645,0.606,0.685,0.119,0.076,0.000,0.109,0.000,0.156,0.263,0.000
226,241,0.292,0.587,0.316,0.000,0.115,0.000,0.000,0.164,0.000,0.121,0.133,0.176,0.594,0.252,0.199,0.166,0.000,0.000,0.242,0.039,0.000,0.229
227,242,0.730,0.663,0.601,0.000,0.000,0.125,0.258,0.000,0.000,0.000,0.000,0.843,0.447,0.527,0.000,0.000,0.000,0.432,0.000,0.000,0.000,0.000
228,243,0.447,0.406,0.569,0.106,0.000,0.000,0.188,0.000,0.000,0.000,0.000,0.678,0.538,0.651,0.348,0.141,0.307,0.365,0.290,0.340,0.527,0.215
229,244,0.537,0.482,0.624,0.000,0.115,0.024,0.136,0.000,0.000,0.336,0.267,0.479,0.456,0.498,0.172,0.143,0.000,0.000,0.000,0.000,0.242,0.195
230,245,0.537,0.382,0.490,0.000,0.115,0.000,0.099,0.000,0.000,0.420,0.000,0.604,0.479,0.551,0.103,0.172,0.068,0.000,0.000,0.094,0.253,0.000
231,246,0.555,0.812,0.774,0.359,0.332,0.414,0.303,0.288,0.000,0.324,0.371,0.587,0.730,0.741,0.345,0.319,0.371,0.303,0.270,0.242,0.324,0.371
232,247,0.618,0.471,0.484,0.228,0.029,0.000,0.419,0.000,0.142,0.000,0.338,0.551,0.593,0.614,0.300,0.284,0.294,0.346,0.263,0.314,0.000,0.214
233,248,0.602,0.364,0.484,0.228,0.000,0.000,0.289,0.000,0.133,0.332,0.273,0.513,0.556,0.620,0.300,0.284,0.294,0.226,0.263,0.228,0.163,0.138
234,249,0.793,0.396,0.534,0.000,0.000,0.000,0.363,0.000,0.088,0.465,0.341,0.777,0.523,0.688,0.098,0.000,0.066,0.262,0.078,0.143,0.308,0.238
235,250,0.727,0.281,0.537,0.000,0.000,0.000,0.167,0.000,0.000,0.363,0.000,0.778,0.488,0.671,0.000,0.000,0.000,0.206,0.000,0.000,0.613,0.231
236,251,0.960,0.732,0.850,0.000,0.000,0.000,0.984,0.000,0.000,0.000,0.641,0.664,0.501,0.540,0.000,0.128,0.000,0.349,0.000,0.000,0.187,0.211
237,252,0.476,0.493,0.547,0.032,0.029,0.130,0.131,0.171,0.000,0.193,0.143,0.488,0.519,0.505,0.000,0.000,0.125,0.087,0.000,0.173,0.341,0.083
238,253,0.146,0.676,0.365,0.000,0.000,0.000,0.000,0.422,0.000,0.000,0.000,0.368,0.423,0.332,0.000,0.000,0.000,0.000,0.000,0.531,0.000,0.000
239,254,0.574,0.421,0.376,0.136,0.183,0.062,0.000,0.102,0.000,0.121,0.328,0.485,0.474,0.452,0.182,0.245,0.083,0.000,0.000,0.000,0.000,0.411
240,255,0.515,0.523,0.627,0.301,0.166,0.207,0.000,0.144,0.000,0.111,0.227,0.471,0.560,0.546,0.230,0.212,0.248,0.127,0.378,0.292,0.167,0.515
241,256,0.587,0.422,0.771,0.000,0.000,0.000,0.000,0.000,0.000,0.410,0.000,0.756,0.411,0.584,0.000,0.000,0.000,0.125,0.000,0.000,0.344,0.266
242,257,0.372,0.430,0.534,0.197,0.176,0.000,0.000,0.000,0.000,0.223,0.000,0.489,0.656,0.551,0.212,0.178,0.176,0.000,0.179,0.344,0.000,0.000
243,258,0.542,0.460,0.495,0.160,0.107,0.000,0.000,0.000,0.000,0.303,0.000,0.514,0.464,0.503,0.230,0.220,0.273,0.048,0.138,0.167,0.483,0.095
244,259,0.549,0.634,0.573,0.359,0.332,0.414,0.274,0.288,0.110,0.308,0.328,0.625,0.550,0.655,0.230,0.212,0.248,0.226,0.180,0.161,0.242,0.091
245,260,0.780,0.337,0.656,0.000,0.000,0.000,0.274,0.000,0.110,0.531,0.192,0.850,0.497,0.681,0.000,0.000,0.000,0.678,0.000,0.000,0.000,0.000
246,261,0.620,0.488,0.710,0.095,0.000,0.137,0.220,0.000,0.000,0.266,0.121,0.368,0.770,0.562,0.330,0.000,0.326,0.141,0.083,0.208,0.000,0.180
247,262,0.489,0.549,0.618,0.274,0.231,0.148,0.000,0.281,0.000,0.394,0.000,0.538,0.568,0.637,0.171,0.154,0.099,0.035,0.154,0.094,0.393,0.128
248,263,0.688,0.493,0.628,0.000,0.066,0.000,0.182,0.000,0.112,0.392,0.181,0.621,0.546,0.566,0.047,0.099,0.019,0.221,0.000,0.071,0.307,0.214
249,264,0.238,0.743,0.576,0.485,0.121,0.421,0.000,0.074,0.000,0.000,0.000,0.458,0.675,0.684,0.493,0.109,0.255,0.000,0.000,0.000,0.099,0.000
250,265,0.290,0.723,0.602,0.492,0.462,0.493,0.000,0.430,0.417,0.242,0.000,0.298,0.700,0.585,0.463,0.439,0.483,0.000,0.431,0.417,0.242,0.000
251,266,0.546,0.451,0.677,0.078,0.099,0.083,0.000,0.000,0.000,0.391,0.000,0.463,0.545,0.524,0.305,0.220,0.291,0.000,0.000,0.000,0.281,0.000
252,267,0.812,0.333,0.824,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000,0.802,0.344,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.000
253,268,0.653,0.440,0.584,0.168,0.076,0.183,0.137,0.137,0.307,0.266,0.096,0.694,0.525,0.585,0.078,0.000,0.000,0.113,0.000,0.143,0.098,0.106
254,269,0.717,0.320,0.801,0.000,0.000,0.000,0.000,0.000,0.000,0.515,0.000,0.444,0.599,0.606,0.227,0.134,0.390,0.000,0.000,0.000,0.234,0.000
255,271,0.738,0.397,0.601,0.000,0.000,0.000,0.164,0.000,0.172,0.148,0.000,0.669,0.438,0.513,0.000,0.000,0.039,0.308,0.000,0.178,0.172,0.103
256,272,0.713,0.397,0.640,0.000,0.000,0.000,0.000,0.000,0.172,0.391,0.000,0.439,0.478,0.464,0.110,0.000,0.067,0.000,0.110,0.129,0.182,0.000
257,273,0.412,0.473,0.495,0.139,0.000,0.156,0.429,0.164,0.000,0.000,0.321,0.747,0.492,0.681,0.000,0.000,0.000,0.215,0.000,0.000,0.447,0.160
258,274,0.810,0.350,0.576,0.000,0.000,0.000,0.274,0.000,0.110,0.672,0.192,0.670,0.571,0.557,0.107,0.092,0.094,0.360,0.117,0.000,0.182,0.141
259,275,0.484,0.437,0.447,0.138,0.155,0.062,0.082,0.155,0.000,0.180,0.136,0.568,0.430,0.530,0.106,0.162,0.093,0.026,0.110,0.023,0.184,0.205
260,276,0.161,0.900,0.611,0.719,0.664,0.828,0.000,0.576,0.000,0.000,0.273,0.454,0.568,0.585,0.345,0.319,0.371,0.234,0.270,0.242,0.242,0.344
261,277,0.494,0.649,0.537,0.221,0.067,0.152,0.202,0.000,0.129,0.000,0.000,0.631,0.505,0.608,0.114,0.061,0.136,0.096,0.000,0.116,0.179,0.155
262,278,0.530,0.413,0.640,0.059,0.074,0.062,0.000,0.000,0.000,0.359,0.000,0.458,0.569,0.559,0.305,0.220,0.291,0.000,0.000,0.000,0.232,0.000
263,279,0.728,0.370,0.704,0.000,0.000,0.000,0.000,0.000,0.000,0.546,0.000,0.700,0.399,0.577,0.000,0.000,0.000,0.000,0.000,0.000,0.645,0.000
264,280,0.751,0.489,0.727,0.000,0.000,0.000,0.203,0.000,0.000,0.223,0.000,0.872,0.643,0.725,0.000,0.000,0.000,0.413,0.000,0.000,0.500,0.461
265,281,0.490,0.499,0.524,0.214,0.158,0.152,0.117,0.160,0.045,0.240,0.283,0.380,0.605,0.471,0.268,0.317,0.250,0.000,0.313,0.000,0.000,0.293
266,282,0.701,0.378,0.694,0.000,0.000,0.000,0.000,0.000,0.000,0.401,0.195,0.606,0.466,0.643,0.013,0.031,0.070,0.000,0.000,0.099,0.303,0.199
267,283,0.906,0.413,0.573,0.000,0.000,0.000,0.471,0.000,0.000,0.750,0.000,0.659,0.384,0.516,0.000,0.000,0.117,0.000,0.000,0.000,0.308,0.308
268,284,0.789,0.414,0.530,0.000,0.000,0.000,0.234,0.000,0.086,0.448,0.164,0.758,0.441,0.599,0.000,0.000,0.000,0.250,0.000,0.103,0.430,0.198
269,285,0.460,0.377,0.335,0.129,0.238,0.000,0.129,0.000,0.000,0.258,0.000,0.456,0.467,0.410,0.206,0.170,0.000,0.076,0.000,0.044,0.169,0.238
270,286,0.198,0.204,0.367,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.286,0.201,0.273,0.109,0.297,0.183,0.000,0.589,0.000,0.000,0.000
271,287,0.857,0.313,0.595,0.000,0.000,0.000,0.324,0.000,0.073,0.570,0.128,0.796,0.516,0.618,0.000,0.000,0.000,0.578,0.000,0.000,0.263,0.000
272,288,0.448,0.410,0.503,0.167,0.246,0.310,0.274,0.297,0.000,0.000,0.000,0.465,0.558,0.544,0.296,0.290,0.273,0.274,0.261,0.000,0.000,0.000
273,289,0.597,0.463,0.532,0.071,0.045,0.072,0.109,0.000,0.044,0.383,0.077,0.621,0.535,0.588,0.089,0.057,0.000,0.251,0.000,0.115,0.197,0.000
274,290,0.624,0.502,0.522,0.006,0.000,0.008,0.333,0.087,0.089,0.242,0.143,0.700,0.511,0.538,0.050,0.062,0.080,0.325,0.053,0.130,0.243,0.304
275,291,0.719,0.353,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.484,0.000,0.634,0.424,0.532,0.000,0.000,0.117,0.212,0.000,0.144,0.231,0.547
276,292,0.324,0.729,0.693,0.456,0.242,0.321,0.000,0.000,0.000,0.227,0.000,0.474,0.372,0.384,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.617
277,293,0.840,0.425,0.608,0.000,0.000,0.042,0.423,0.000,0.187,0.568,0.344,0.870,0.465,0.590,0.000,0.000,0.042,0.586,0.000,0.187,0.406,0.518
