Müsik => Musiken
führen => fiehre
Tanz => Tänzer
Beendigung => Beendigung
Chef => Chef
Herr => Herr
Chef => Chef
grossartig => grossartige
gemacht => gemachti
Friend => Frinde
Körper => Köerper
Geischt => Geist
g’sunde => gsunder
Körper => Köerper
helle => hel
gemacht => gemachti
Herr => Herr
Chef => Chef
Verein => Verein
Chef => Chef
gröeschter => gröscht
Pläsir => Plaisir
Ja => Ja‚
lehr => Lehra
schläuje => schläuj
zahl => zehl
Ju => Ja‚
laut => läuten
Zall => Zäll
mäine => meinen
lustig => lustigen
Ja => Ja‚
binand => bynander
luschtig => lustigen
freij => freia
erfahre => erfahreni
getriewe => getriewe
uf => üf
Mann => Mænner
schwer => Schwer
kämpfe => Kampfe
lehre => Lehr
kumme => kumme
stolz => stolzi
rächter => rachte
Müehj => Müehj
allewill => Allewil
kumme => kumme
Maidle => Maidl
ufrichtige => ufirichte
G’sichter => G'sicht
helle => hel
Träne => Thrane
wunderschöen => wunderschön
fescht => feschti
Bändel => Bandele
G’sund => gsunder
G’sündhäit => G’sundheit’
Bitt => Bitt
singe => Singen
lang => langer
singe => Singen
folgende => folgende
Wort => Woorte
sehr => sehr
ergriffen => ergriffen
Ja => Ja‚
läuten => läuten
hell => hel
Willkumme => willkumma
still => stilli
Gebet => Gebätter
