word,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation 
afange,0.5939802281423323,0.4584229157526622,0.4917667692129446,0.0,0.0,0.0,0.422,0.0,0.0,0.0,0.0
glauw’,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glauw',0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glauwi,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glawe,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glaöib,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glaib,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gloiwa,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glauw,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glaw,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gloowe,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glaöwe,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gläuwi,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glöüwe,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
glaawi,0.799238608699397,0.4150294825935472,0.7386379491811069,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Krieger,0.4109906487727503,0.8243083370036761,0.816620113957027,0.555958412797165,0.0,0.5884945722068889,0.0,0.0,0.0,0.0,0.0
Kriejer,0.4109906487727503,0.8243083370036761,0.816620113957027,0.555958412797165,0.0,0.5884945722068889,0.0,0.0,0.0,0.0,0.0
Wohlwolle,0.786,0.34,0.717,0.0,0.0,0.0,0.4689999999999999,0.0,0.0,0.672,0.0
Wohltat,0.833,0.578,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.0
Wohltäter,0.833,0.578,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.0
Ceinture,0.539320321761945,0.333423407857392,0.4854743542820967,0.364,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Gürtel,0.5397549062965508,0.3304729122459682,0.4750224680409635,0.364,0.0,0.266,0.0,0.0,0.0,0.0,0.0
meinen,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
meine,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
mein’,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
meiner,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
meina,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
miner,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
maine,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
minen,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
mineı,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
minne,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Meine,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
mine,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
mein,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
miene,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
mäine,0.7174614274296905,0.4855792551331206,0.6835986364388508,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Rieme,0.539320321761945,0.333423407857392,0.4854743542820967,0.364,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Riemen,0.539320321761945,0.333423407857392,0.4854743542820967,0.364,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Blosbalik,0.458,0.515,0.429,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloschbalg,0.458,0.515,0.429,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloosbalig,0.458,0.515,0.429,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patsch,0.458,0.515,0.429,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kriegerisch,0.3865948687386999,0.7998441310792741,0.7615121283991108,0.6561414463078414,0.0,0.6356707867112792,0.0,0.0,0.0,0.0,0.0
Kriegerischi,0.3865948687386999,0.7998441310792741,0.7615121283991108,0.6561414463078414,0.0,0.6356707867112792,0.0,0.0,0.0,0.0,0.0
kriejerisch,0.3865948687386999,0.7998441310792741,0.7615121283991108,0.6561414463078414,0.0,0.6356707867112792,0.0,0.0,0.0,0.0,0.0
Gurt,0.4653071389993788,0.3722504582203836,0.4374089123248342,0.364,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Imm,0.5200053297688165,0.5090159893064495,0.3090130706235262,0.152,0.0,0.234,0.0,0.0,0.0,0.0,0.0
Imme,0.5200053297688165,0.5090159893064495,0.3090130706235262,0.152,0.0,0.234,0.0,0.0,0.0,0.0,0.0
Schönheit,0.842,0.6,0.644,0.0,0.0,0.0,0.621,0.0,0.0,0.0,0.0
Schöenheit,0.842,0.6,0.644,0.0,0.0,0.0,0.621,0.0,0.0,0.0,0.0
Schenheit,0.842,0.6,0.644,0.0,0.0,0.0,0.621,0.0,0.0,0.0,0.0
Batterie,0.4936112921965187,0.4229192816252797,0.4820113294280636,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trommel,0.5541664149486685,0.5552645459295598,0.4145217995649318,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bataillon,0.333,0.818,0.795,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bataillon,0.333,0.818,0.795,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mischen,0.4894674150341475,0.4778793182130989,0.5172973355414157,0.554751403306315,0.0,0.4615524838624931,0.0,0.312,0.0,0.0,0.0
misch,0.4894674150341475,0.4778793182130989,0.5172973355414157,0.554751403306315,0.0,0.4615524838624931,0.0,0.312,0.0,0.0,0.0
mıche,0.4894674150341475,0.4778793182130989,0.5172973355414157,0.554751403306315,0.0,0.4615524838624931,0.0,0.312,0.0,0.0,0.0
Drescher,0.4238621952598961,0.5139335982158005,0.5038598558427481,0.5360640496359746,0.0,0.4635195737225289,0.0,0.312,0.0,0.0,0.0
dresche,0.4238621952598961,0.5139335982158005,0.5038598558427481,0.5360640496359746,0.0,0.4635195737225289,0.0,0.312,0.0,0.0,0.0
Teig,0.5245209045507511,0.3308631420487645,0.4294420383200575,0.5949230023625386,0.0,0.4573238944881538,0.0,0.312,0.0,0.0,0.0
Bindele,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Bündel,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Büendele,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Bündele,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Bindel,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Buendel,0.5782758876726698,0.4542043336380639,0.4624413430035837,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Strahlen,0.5937229843158383,0.5177190775682764,0.5239593157313618,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Strahle,0.5937229843158383,0.5177190775682764,0.5239593157313618,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Strahl,0.5937229843158383,0.5177190775682764,0.5239593157313618,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0
Strand,0.7659179838001711,0.3910319828021393,0.3623165266714267,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Bajonett,0.263,0.775,0.561,0.453,0.0,0.422,0.0,0.0,0.0,0.0,0.0
schreje,0.385,0.88,0.561,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0
Gröhlen,0.385,0.88,0.561,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0
Schlachtfald,0.133,0.918,0.7809999999999999,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0
Schlachtfelder,0.133,0.918,0.7809999999999999,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0
Schlachtfeld,0.133,0.918,0.7809999999999999,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0
Schlachtfelde,0.133,0.918,0.7809999999999999,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0
gekämpft,0.292,0.794,0.5750000000000001,0.712,0.0,0.615,0.0,0.5,0.0,0.0,0.0
viehmäßig,0.2282490738865382,0.7930538630192502,0.7381061502116766,0.0,0.6190044247667347,0.6629102654914399,0.0,0.0,0.0,0.0,0.0
Viehmässig,0.2282490738865382,0.7930538630192502,0.7381061502116766,0.0,0.6190044247667347,0.6629102654914399,0.0,0.0,0.0,0.0,0.0
viehmassi,0.2282490738865382,0.7930538630192502,0.7381061502116766,0.0,0.6190044247667347,0.6629102654914399,0.0,0.0,0.0,0.0,0.0
Blüeme,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blüem,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blüama,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blumen,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blüme,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blueme,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Bluem,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Blume,0.8081046471182383,0.2629838713968695,0.3731807962494631,0.0,0.0,0.0,0.5173663248449725,0.0,0.0,0.531,0.617
Bluehscht,0.805986998070195,0.3319900096904606,0.4236263898849182,0.0,0.0,0.0,0.512150661275563,0.0,0.0,0.531,0.617
Schneesturm,0.2867591831351681,0.78121501406162,0.5263979717856396,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0
Blos,0.4835297678387865,0.3831125979208616,0.3589944187073067,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0
Blodere,0.4979370144294581,0.3706142392416483,0.360341093419431,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0
blau,0.58080216298326,0.1952561048917843,0.32067250202432,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
blaue,0.58080216298326,0.1952561048917843,0.32067250202432,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
blo,0.58080216298326,0.1952561048917843,0.32067250202432,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
Gipfel,0.5589124791330098,0.4565649857420053,0.4963270131266935,0.0,0.0,0.0,0.484,0.0,0.0,0.3749999999999999,0.0
Strauß,0.6848487696769308,0.3767981463050592,0.3511370229110565,0.0,0.0,0.0,0.484,0.0,0.0,0.375,0.0
Strüss,0.6848487696769308,0.3767981463050592,0.3511370229110565,0.0,0.0,0.0,0.484,0.0,0.0,0.375,0.0
verbindungen,0.6582304732497071,0.4519069425953677,0.5485889726527082,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0
Knechtschaft,0.1039838118834311,0.7398644965222592,0.2937636407237241,0.609,0.812,0.6377370871028031,0.0,0.5514903623221749,0.0,0.0,0.0
Sklaverei,0.084600445973319,0.7559485661072459,0.2655134159398373,0.609,0.812,0.6795969092278322,0.0,0.6545933724823456,0.0,0.0,0.0
Sklaverej,0.084600445973319,0.7559485661072459,0.2655134159398373,0.609,0.812,0.6795969092278322,0.0,0.6545933724823456,0.0,0.0,0.0
Goldgrueb,0.875,0.41,0.683,0.0,0.0,0.0,0.812,0.0,0.0,0.0,0.0
Bomben,0.2305834928061776,0.872471955097687,0.7500685644832287,0.0,0.0,0.7638411654422669,0.0,0.547,0.0,0.0,0.0
Kocha,0.417,0.684,0.433,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0
Koch,0.417,0.684,0.433,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0
koche,0.417,0.684,0.433,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0
Koche,0.417,0.684,0.433,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0
seelisch,0.885,0.639,0.676,0.0,0.0,0.0,0.8789999999999999,0.0,0.0,0.0,0.0
selich,0.885,0.639,0.676,0.0,0.0,0.0,0.8789999999999999,0.0,0.0,0.0,0.0
Geburtstaa,0.8742392840114165,0.7476599387449402,0.5118261893409444,0.0,0.0,0.0,0.683498109984237,0.0,0.492,0.0,0.633
Geburtsdäüj,0.8742392840114165,0.7476599387449402,0.5118261893409444,0.0,0.0,0.0,0.683498109984237,0.0,0.492,0.0,0.633
Geburtsdäuj,0.8742392840114165,0.7476599387449402,0.5118261893409444,0.0,0.0,0.0,0.683498109984237,0.0,0.492,0.0,0.633
Geburtstag,0.8742392840114165,0.7476599387449402,0.5118261893409444,0.0,0.0,0.0,0.683498109984237,0.0,0.492,0.0,0.633
Geburtsdaa,0.8742392840114165,0.7476599387449402,0.5118261893409444,0.0,0.0,0.0,0.683498109984237,0.0,0.492,0.0,0.633
bigott,0.2567745785707625,0.7669794584334582,0.5197152934623578,0.53,0.633,0.281,0.0,0.574,0.0,0.0,0.0
begeistert,0.5530432699903417,0.70195047877365,0.6282836406098667,0.53,0.633,0.281,0.0,0.574,0.0,0.0,0.0
begeischterter,0.5530432699903417,0.70195047877365,0.6282836406098667,0.53,0.633,0.281,0.0,0.574,0.0,0.0,0.0
Begeischtert,0.5530432699903417,0.70195047877365,0.6282836406098667,0.53,0.633,0.281,0.0,0.574,0.0,0.0,0.0
begeischtert,0.5530432699903417,0.70195047877365,0.6282836406098667,0.53,0.633,0.281,0.0,0.574,0.0,0.0,0.0
Umwäj,0.4106463591830634,0.3798518547664169,0.5104115799591091,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verworrene,0.3330399803089154,0.5751559589605976,0.3056808312210313,0.0,0.0,0.0,0.0,0.0,0.742,0.0,0.0
verworrenen,0.3330399803089154,0.5751559589605976,0.3056808312210313,0.0,0.0,0.0,0.0,0.0,0.742,0.0,0.0
Erpressung,0.0939999999999999,0.802,0.4819999999999999,0.55,0.0,0.612,0.0,0.0,0.0,0.0,0.0
schwarzer,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
schwarze,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
schwarzen,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
shwarze,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
Schwarzi,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
schwarzi,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
schwarz,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
Schwarzer,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
Schwarz,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
Schwarze,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
schwarza,0.3093252502169902,0.4397719370354602,0.356958375770949,0.0,0.0,0.484,0.0,0.375,0.0,0.0,0.0
g'segnete,0.91,0.279,0.696,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0
gesegnete,0.91,0.279,0.696,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0
segen,0.929,0.269,0.588,0.0,0.0,0.0,0.561,0.0,0.0,0.633,0.492
Flamme,0.5802347984875866,0.5174035062473129,0.6377443853398649,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flamm,0.5802347984875866,0.5174035062473129,0.6377443853398649,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flammen,0.5802347984875866,0.5174035062473129,0.6377443853398649,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eklatante,0.4071602499775648,0.6891576048863848,0.6393821207700524,0.4726549890343935,0.4097215027807039,0.0,0.0,0.0,0.0,0.0,0.0
greller,0.552417566891534,0.7320267035139657,0.6276067713812994,0.5431377378584098,0.4364476284013545,0.0,0.0,0.0,0.0,0.0,0.0
grell,0.552417566891534,0.7320267035139657,0.6276067713812994,0.5431377378584098,0.4364476284013545,0.0,0.0,0.0,0.0,0.0,0.0
Blasphemie,0.146,0.794,0.406,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schulden,0.1140016803844323,0.6924135511337851,0.3317568305473014,0.484,0.375,0.0,0.0,0.0,0.0,0.0,0.0
schulden,0.1140016803844323,0.6924135511337851,0.3317568305473014,0.484,0.375,0.0,0.0,0.0,0.0,0.0,0.0
gleckseli,0.885,0.639,0.676,0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.0
glückselig,0.885,0.639,0.676,0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.0
Jwwel,0.81734736733705,0.6816518276687091,0.6185207260650584,0.0,0.0,0.0,0.8372890910406576,0.0,0.578,0.0,0.555
Ellbogen,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elleböüje,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elleböjen,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elleböuje,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elleböje,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erleuchtung,0.76,0.588,0.537,0.0,0.0,0.0,0.53,0.0,0.477,0.555,0.0
ignorante,0.1175489081338303,0.4673967027132846,0.2349077081278067,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0
heuchlerisch,0.0823713447023522,0.6838600454187737,0.3786395521141426,0.0,0.443053900484734,0.0,0.0,0.0,0.0,0.0,0.0
Beleichtung,0.76,0.588,0.537,0.0,0.0,0.0,0.53,0.0,0.477,0.555,0.0
Belaichtung,0.76,0.588,0.537,0.0,0.0,0.0,0.53,0.0,0.477,0.555,0.0
unbefleckt,0.7370902781459995,0.3319040595390417,0.7059897448365863,0.0,0.0,0.0,0.409,0.0,0.0,0.5821102169869171,0.0
unbefleckte,0.7370902781459995,0.3319040595390417,0.7059897448365863,0.0,0.0,0.0,0.409,0.0,0.0,0.5821102169869171,0.0
verträumt,0.7151722350887273,0.392208044536189,0.455393771115164,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.0
vertraimt,0.7151722350887273,0.392208044536189,0.455393771115164,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.0
ungeduldi,0.2627176184791867,0.7407024475179086,0.4208243881205229,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.586
Ungeduld,0.2627176184791867,0.7407024475179086,0.4208243881205229,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.586
Ungeduldi,0.2627176184791867,0.7407024475179086,0.4208243881205229,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.586
ungeduldig,0.2627176184791867,0.7407024475179086,0.4208243881205229,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.586
gen,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gà,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gan,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gänne,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
genn,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gän,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gänn,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gann,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gah,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gànn,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gænn,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
ga,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
gän‚,0.5311555130794368,0.379209400082775,0.6433193632821606,0.0,0.0,0.0,0.0,0.0,0.0,0.4899619895217705,0.414
unbeweglich,0.5087432021353291,0.34240819894295,0.5806874981467474,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.0
Böuj,0.5769706382071085,0.3473907233040418,0.6105111838447074,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.0
unreife,0.146,0.567,0.221,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.273
Wichtigkeit,0.6904999733990397,0.4845568240606093,0.7351339682600522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523
eilt,0.314,0.806,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531
eilten,0.314,0.806,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531
Film,0.7836226457249243,0.4970473443069458,0.5052030302539998,0.0,0.0,0.0,0.393,0.0,0.0,0.0,0.0
Hafe,0.3694689163997701,0.3213592267794766,0.2760754696143921,0.0,0.7656151726110999,0.0,0.0,0.0,0.0,0.0,0.0
Häfe,0.3694689163997701,0.3213592267794766,0.2760754696143921,0.0,0.7656151726110999,0.0,0.0,0.0,0.0,0.0,0.0
Hafen,0.3694689163997701,0.3213592267794766,0.2760754696143921,0.0,0.7656151726110999,0.0,0.0,0.0,0.0,0.0,0.0
Haufe,0.3694689163997701,0.3213592267794766,0.2760754696143921,0.0,0.7656151726110999,0.0,0.0,0.0,0.0,0.0,0.0
Jagd,0.4479999999999999,0.713,0.714,0.411,0.0,0.5,0.109,0.0,0.0,0.0,0.539
Jachd,0.4479999999999999,0.713,0.714,0.411,0.0,0.5,0.109,0.0,0.0,0.0,0.539
Mül,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Mäul,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Muul,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Maul,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Müll,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Müül,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Mühl,0.734,0.294,0.336,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0
Ackerbau,0.6277699964298548,0.4247667270390936,0.5354221279386262,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Haltung,0.6499587973090725,0.4629533828410617,0.6383707852138165,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Landwirtschaft,0.6243200837064993,0.4171431964230984,0.5317499083942652,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Mænner,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
Männer,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
Man,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
Mann,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
Manner,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
Mäaner,0.6823910126043574,0.4558851289245935,0.6389380917951913,0.0,0.0,0.0,0.4379999999999999,0.0,0.0,0.0,0.0
schienheilig,0.1538163953954548,0.5452125863808661,0.3476701234745906,0.0,0.4831060620122888,0.0,0.0,0.0,0.0,0.0,0.0
schinheilig,0.1538163953954548,0.5452125863808661,0.3476701234745906,0.0,0.4831060620122888,0.0,0.0,0.0,0.0,0.0,0.0
Schinheiligi,0.1538163953954548,0.5452125863808661,0.3476701234745906,0.0,0.4831060620122888,0.0,0.0,0.0,0.0,0.0,0.0
Schinheilig,0.1538163953954548,0.5452125863808661,0.3476701234745906,0.0,0.4831060620122888,0.0,0.0,0.0,0.0,0.0,0.0
mor’n,0.6730615726591967,0.3516456859917427,0.4228042422479245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593067652308918
morn,0.6730615726591967,0.3516456859917427,0.4228042422479245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593067652308918
morna,0.6730615726591967,0.3516456859917427,0.4228042422479245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593067652308918
Böjen,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Böüje,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Böje,0.448,0.133,0.254,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
