"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
14,"tale","Charele ","M","","",NA,"
          
Charele:

          
(spielt weiter — — nach einer Weile)

          
Grand’- meman, kummt s’Chrischtkindel bal? Es isch jo schun ganz finschter drüsse.

        
",7,"weber-am-wihnachtsowe-bym-e-kriejsblinde",24,2,0.0833333333333333,-0.376216255778228,0.0315005125010996,-0.126269707614711,-0.705375256181167,0.234079934290481,-0.982609914369409,0.822252335601721,-0.930430061334868,-0.510472517405009,0.0698351522861218,0.767373826089232
15,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Es kummt, wie de Babe un s’Jeanne d’heime sin.

        
",7,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,1,0.0833333333333333,-0.498406697139056,0.102933731501511,-0.248685510692996,-0.772391594826582,0.0706841597775634,-0.99250652726626,0.712442899146023,-0.886557361607405,-0.437037404635223,0.0439898688678921,0.623491055598258
16,"tale","Charele ","M","","",NA,"
          
Charele:

          
(nach einer Weile)

          
Kummt de Babe uns Jeanne bal, Grand’meman? ?

        
",8,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,1,0.0769230769230769,-0.498406697139056,0.102933731501511,-0.248685510692996,-0.772391594826582,0.0706841597775634,-0.99250652726626,0.712442899146023,-0.886557361607405,-0.437037404635223,0.0439898688678921,0.623491055598258
17,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Ich weiss nit, awer ich denk sie wäre bal kumme.

        
",8,"weber-am-wihnachtsowe-bym-e-kriejsblinde",11,1,0.0909090909090909,-0.498406697139056,0.102933731501511,-0.248685510692996,-0.772391594826582,0.0706841597775634,-0.99250652726626,0.712442899146023,-0.886557361607405,-0.437037404635223,0.0439898688678921,0.623491055598258
18,"tale","Charele ","M","","",NA,"
          
Charele:

          
(steht auf und geht zu Grand'mère)

          
Weisch was Grand’meman, wenn de Hanstrapp do erin-kumme will, no saasch düe züem, es sin kein Kinder do.

        
",9,"weber-am-wihnachtsowe-bym-e-kriejsblinde",27,2,0.0740740740740741,-0.628821293839959,0.177628901081232,-0.385075857491361,-0.842211488448051,-0.11216857171153,-0.999283956838244,0.584558852853622,-0.83450174678305,-0.35533380335147,0.0120388307138117,0.455596598392091
19,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(lacht)

          
Werum nit gar! M’r derf doch nit lüeje! Un de Hanstrapp weiss doch wo alli Kinder wohne.

        
",9,"weber-am-wihnachtsowe-bym-e-kriejsblinde",21,2,0.0952380952380952,-0.628821293839959,0.177628901081232,-0.385075857491361,-0.842211488448051,-0.11216857171153,-0.999283956838244,0.584558852853622,-0.83450174678305,-0.35533380335147,0.0120388307138117,0.455596598392091
20,"tale","Charele ","M","","",NA,"
          
Charele:

          
Ich will awer nit, dass er züe uns kummt. Grand’möre: Gäll düe hesch jetzt schon Angscht? Wer weiss, viellicht kummt s’Chrischtkindel au gar nit zu uns, wenn’s so schnejt kann’s nit zu alle Lyt kumme — Zeij ich hœr jemand an de Tüer, am End isch’r dess schun! ! 
(es klopft)

        
",10,"weber-am-wihnachtsowe-bym-e-kriejsblinde",56,3,0.0535714285714286,-0.628821293839959,0.177628901081232,-0.385075857491361,-0.842211488448051,-0.11216857171153,-0.999283956838244,0.584558852853622,-0.83450174678305,-0.35533380335147,0.0120388307138117,0.455596598392091
21,"tale","Charele ","M","","",NA,"
          
Charele:

          
 
(geht schnell unter den Tisch und zieht die Decke runter)
 
(es klopft)
 

        
",10,"weber-am-wihnachtsowe-bym-e-kriejsblinde",17,3,0.176470588235294,-0.755309828974085,0.247728403848611,-0.526141570413999,-0.907198984445084,-0.30253434087541,-1,0.444281057858521,-0.776059557914884,-0.270980595841562,-0.0257212083874512,0.270760325858647
23,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
(kommt herein)

          
Bonsoir Madame Braun! Sie wundere sich viellicht, will ich noch um dess Zyt züe ihne kumm, awer ihr Sohn het mir versproche, hyt Owe Antwort zu gän weje de Wohnung. Ich bin dodeweje kumme. Het er jetzt e Wohnung gfunde? ? Sie wisse nit? ? ? ? Güet ich wart bis er kummt.

        
",11,"weber-am-wihnachtsowe-bym-e-kriejsblinde",54,9,0.166666666666667,-0.755309828974085,0.247728403848611,-0.526141570413999,-0.907198984445084,-0.30253434087541,-1,0.444281057858521,-0.776059557914884,-0.270980595841562,-0.0257212083874512,0.270760325858647
24,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Han sie sich e bissel setze wœlle? 
(Holt einen Stuhl und stellt ihn Hol hin.)

          

        
",12,"weber-am-wihnachtsowe-bym-e-kriejsblinde",18,2,0.111111111111111,-0.755309828974085,0.247728403848611,-0.526141570413999,-0.907198984445084,-0.30253434087541,-1,0.444281057858521,-0.776059557914884,-0.270980595841562,-0.0257212083874512,0.270760325858647
