shortName,drama_type,polarity,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
gunther-dr-cousin-refractaire,comedy,-66,0.8587836289019356,0.7551001000380031,0.8147545300354935,0.0980926020423527,0.07768914184727736,0.1036246192965817,0.21541128850586,0.09770688974017354,0.06783026847861012,0.195714735446528,0.1439304546426164
hahn-jungi-madamme,comedy,-70,1.1393758498844755,0.9204745330680488,1.0072423837825402,0.06519578871794056,0.06830040730558207,0.05664652981094583,0.2590952058488027,0.05317707679837151,0.059650006767685046,0.2636481248241415,0.17428685992653078
hans-dich-hats,comedy,-33,0.7526010162354716,0.5975291506902268,0.7194081265600238,0.08449175020266443,0.06236901200306122,0.10543509137328158,0.20781585264400784,0.04902777508940246,0.05246612363430237,0.2303916080560759,0.20800278699720418
hart-dr-poetisch-oscar,comedy,-43,1.0434003169787536,0.8227251714283709,0.9278874312417672,0.06842419446621559,0.05733324581442772,0.06728612932089054,0.24550293027208805,0.05626907392528452,0.08892191836129469,0.2197221109944359,0.19654039684536304
horsch-d-madam-fahrt-velo,comedy,-55,1.1262261605537909,1.0313593100001552,1.0277310128418389,0.08169394135916401,0.07103653598814955,0.07363974741687496,0.2952763475612022,0.09907916982498781,0.04756066747494085,0.19326910319122215,0.13844448718345848
horsch-neui-hosse,comedy,-56,0.8951612464021333,0.7824217345343003,0.8498806896609761,0.08972149292122478,0.08748144971454135,0.10260410281882532,0.19003989447348676,0.07841866933394988,0.10012547341889459,0.2296943870132654,0.12191453030581197
huck-a-gelungener-patient,comedy,-4,0.7191111828741219,0.7533779196346669,0.7852338425689446,0.13714639271086698,0.1125399431462918,0.1554726504273977,0.10568144931553812,0.1447839252298134,0.05354561166375622,0.2366252536214387,0.05420477388489721
im-gretele-sine-kunstler,comedy,-16,0.5142094665085032,0.49839422800663513,0.5520058129081428,0.19053156720236467,0.12329922428386376,0.2048180590751323,0.1234285924076316,0.06180976125512867,0.07206104133925421,0.13345135641626912,0.09060039802035554
im-julie-si-gheimniss,comedy,-98,0.7453151414750601,0.6682466346257123,0.7456816998163083,0.11622996387209918,0.08059739887585503,0.12751468031580118,0.1895657566948598,0.08338296467266083,0.05751557209949431,0.21649867152760324,0.12869499194162654
in-dr-falle,comedy,-68,0.7718522697483288,0.6429933512522716,0.7479164239585713,0.10925504018051846,0.10218469076589257,0.16460630681546176,0.19251567763346925,0.0643400888690952,0.0462993121040559,0.18193729191176491,0.138861591719742
jost-d-satisfaction,comedy,-32,1.0642145379928727,1.0014004030226002,1.0682111372039993,0.09749950914869238,0.06454812795894804,0.14802693293931302,0.2087473807342645,0.08791966025596173,0.06774788428277592,0.191662477450973,0.13384802722907138
jost-daa-im-narrehuss,comedy,-51,0.7872735250990162,0.708529701795365,0.7781160923177564,0.102806535444426,0.06924003701381815,0.12275742680534422,0.19746049099383403,0.08002774968806563,0.07302340890690998,0.21967086534295463,0.13501348580464734
jost-dr-erscht-handel,comedy,-37,1.0372856111535322,0.8131285133724537,0.9505063619579601,0.06478170288649843,0.07388560486631594,0.08097295783660513,0.24684165654033313,0.07478702865733969,0.07492230268697515,0.23184176804054607,0.15196697848538657
jost-e-dienschtbott-wurd-gsuecht,comedy,-35,1.1790419064718007,0.9140421583345937,1.0982970114882311,0.06869455120709422,0.07435555006158634,0.06682703634017878,0.32967975435614905,0.05888296961123576,0.0568743244637221,0.24407342186857903,0.1006123920914547
jost-so-e-liederlicher-frack,comedy,-40,1.0498553592755209,0.9621477800670379,1.0174655180243042,0.08942147345272865,0.06704045141261951,0.11229337800377716,0.2240067625264366,0.10682893822432762,0.09717850682667,0.1752342076671958,0.1279962818862446
kettner-uff-dr-hochzittsreis,comedy,-64,1.0756520584668359,0.9264598529849284,0.9688714647101875,0.07907758183003732,0.04979241068374351,0.09646601192261241,0.24161917681725462,0.07207541503230054,0.07750756206077751,0.21777711267310287,0.16568472898017128
kleisecker-dr-schnider-von-gambse,comedy,-58,0.9752430913561744,0.8892104273512377,0.8845752124300618,0.08798961733631502,0.060458490347356196,0.11013722739284802,0.28196956397774714,0.09137044205960826,0.06671254262746563,0.17442479761745364,0.12693731864120603
kuehne-bureaukrate,comedy,-22,1.1901304507855766,1.1269786501644512,1.2306164161803843,0.09615561881327472,0.04365776701750042,0.08862764250685039,0.218270055213935,0.048659190480108874,0.06965407763807967,0.2899419832263969,0.14503366510385404
lasch-dr-babbler,comedy,-19,0.8493928151741866,0.6663949400824859,0.7526137298416754,0.07737036528794666,0.06589625036443383,0.09535947375500094,0.18906657763594048,0.08922270985125692,0.08905225630518834,0.2154327346214067,0.1785996321788262
milhuser-bilder,comedy,-24,0.8132264509991717,0.6731379660954611,0.8077262993120827,0.10388871836588205,0.0939289759487811,0.13703966096203815,0.1829780858071855,0.0857749283021182,0.05389749171377651,0.1752138519707522,0.1672782869294662
ne-hiroth-dur-d-extrapost,comedy,-15,0.8360544278092475,0.6908911604518663,0.8059872914952227,0.12659982512414514,0.04176936922631983,0.1387353581858632,0.29914913336368154,0.05789431013203217,0.05784520742603157,0.16274838418589366,0.11525841235603297
ne-jumpfre-wo-nitt-hirothe-will,comedy,-10,0.5862488264593851,0.486601475202498,0.5627583950664518,0.15649608344061275,0.04529960675333423,0.11110810686295346,0.24563129122306274,0.04468339042124119,0.042140057629785975,0.2330768527202703,0.12156461094873944
ne-scandal,comedy,-32,0.6301225557650558,0.6413699268667978,0.6469328971377607,0.16116655883015715,0.08225808079886596,0.14334849141976072,0.13141066883867905,0.1163131409007872,0.04757326955872419,0.16215747293608138,0.15577231671694444
riff-d-schloofere,comedy,-32,0.7839857859715984,0.6908651365089966,0.7370778007573413,0.08259001832520241,0.08651135104640126,0.10184558565308569,0.2494443307717094,0.09596026217655207,0.060079234266647706,0.20504886219845014,0.1185203555619512
riff-dr-hasestrickler,comedy,-27,1.1868005500483498,1.096372573482984,1.0897690967816531,0.10258113826915943,0.08131360247806832,0.10377895159751041,0.2908717470634432,0.051300479842311744,0.06794468160511079,0.1620269880756027,0.14018241106879328
riff-s-paradies,comedy,-39,1.098558135535835,0.9835724838383152,1.0072672347408305,0.11493937583869243,0.09982528156557731,0.09386831893996112,0.3055516208489708,0.06686067148985554,0.06105399886865094,0.15740768023206683,0.100493052216225
riff-sainte-barbe,comedy,-28,1.1780481443450614,1.1333034461736038,1.119966392773572,0.10369820601566314,0.07575636681373474,0.1266888693348654,0.27635075333563097,0.06249945209482057,0.07134937589144033,0.17340788329210996,0.11024909322173482
schneegans-steckelburjer-universite-saaue,comedy,-35,0.9728178254063073,0.7616605857566487,0.868328365836404,0.07791635435406323,0.054498128903686126,0.07615007868646653,0.28126697082941243,0.0427970656703987,0.07057027017253353,0.2598509218330515,0.13695020955038792
sengelin-d-mamsell-elis,comedy,-136,1.0483654004355887,0.9079068737054486,0.9455577148003151,0.09593568260556538,0.07246409028166582,0.09088156095777802,0.2439650081323164,0.06541731077681667,0.06723102650665408,0.20830513605615233,0.15580018468305112
stoskopf-dr-herr-maire,comedy,-197,0.9407491351019425,0.7715672836312086,0.8688905308116762,0.0845626527629459,0.0724223719326678,0.09554695878929878,0.2620539444164527,0.07022011704808544,0.054106215395176314,0.20626582326103127,0.15482191639434162
stoskopf-dr-hoflieferant,comedy,-178,1.0607251023803186,0.9524684234646963,1.008085938445823,0.09576325120929209,0.08643457534821687,0.10087768969995296,0.2195247974274683,0.09479812466409637,0.06751010831322643,0.19604634031548854,0.13904511302225833
stoskopf-e-diplomat,comedy,-15,0.7870577414829888,0.727335031779559,0.6955974255284093,0.09804034273568829,0.06607330360134452,0.10914725417593883,0.2987817157075029,0.08489796511900273,0.06041075489350206,0.16911717976767052,0.11353148399935017
stoskopf-e-mordsaffar,comedy,-15,1.006224491753011,0.9206429541475663,0.8890988922754535,0.09369608086566612,0.050661349953758525,0.1168340006236192,0.2632229446639411,0.14338872351516696,0.05250345742617987,0.1549988838043089,0.12469455914735932
stoskopf-ins-ropfers-apothek,comedy,-78,1.2689851099419154,1.119979679789157,1.2354136761224495,0.08456845986765504,0.13432757566359957,0.10329352365665448,0.18323739310994125,0.07828907685533432,0.07213409398278652,0.24232030925620066,0.1018295676078282
stoskopf-wenn-d-fraue-wahle,comedy,-199,1.055270703749817,0.8614341149998743,0.9862696491177535,0.08598317985275122,0.09251314878995191,0.07651265007898403,0.22507774509010647,0.07094165345413747,0.05039824162850057,0.2517039647397363,0.14686941636583206
uf-bsuech-bi-dr-frau,comedy,-83,0.5721613014106519,0.4965747449751928,0.5776990441849634,0.1515896042742723,0.14859575245627527,0.15759942767746252,0.1438370793182776,0.09060727678550305,0.03913772489531877,0.16984400204919842,0.09878913254369205
vor-un-no-dr-hochzit,comedy,2,0.6748884589632896,0.6105605125100475,0.6548324093116035,0.14002296654511945,0.1286214036642591,0.17537058066676053,0.1519111225030879,0.06028450775717987,0.046473657414154754,0.17865453793857697,0.11866122351086138
wagner-die-greifensteiner,drama,-58,0.83721340573762,0.8597586159740592,0.8409087061619731,0.1165996311595112,0.13732960241693434,0.1418730321678489,0.14770261829161388,0.10993504219924652,0.054575557746553434,0.1728116283041263,0.1191728877141654
weber-am-wihnachtsowe-bym-e-kriejsblinde,tale,-38,1.1116798178510796,0.9545918808575585,0.9128160844507447,0.06931148567022659,0.04491237710660348,0.08765326437395211,0.29991324311188733,0.09934996624834594,0.0450003499109226,0.19756893808542486,0.15629037549263705
weber-e-bissel-lieb,drama,-84,0.9223952795004388,0.7487793256162979,0.8183819810855857,0.07583596884535782,0.05280493550095057,0.07656951204850024,0.24860381229302225,0.07808926641852873,0.048519231991409825,0.24708322716394027,0.17249404573829022
weber-wihnachtsstimme,tale,-71,0.9332319883103632,0.8070482316018364,0.908433442674437,0.10508004629627296,0.08367939327268029,0.11772613145531315,0.16982962667713364,0.09628527846388919,0.0674179722891127,0.19890587325581824,0.16107567828977998
weber-yo-yo,comedy,-15,0.8327894846589567,0.7734830705590316,0.776696464388311,0.0705849015306866,0.09626495759876291,0.13838046338961335,0.1763316161894599,0.12002159955830337,0.0665469913962059,0.156746053476199,0.17512341686076888
weigel-in-dr-awril-gschickt,comedy,-25,1.0119043424068286,0.7967940317203744,0.890792525313527,0.06935218272584617,0.04442755259917507,0.08282022198316281,0.30151358753280716,0.047923285369211976,0.05798386628479176,0.24560222318172242,0.15037708032328267
z-nacht-am-zehne,comedy,-5,0.9009985877136043,0.9034605900427978,0.8487756962584734,0.1259136169498904,0.08005126568274006,0.19878020704353874,0.07509831123864145,0.12803573113373048,0.08210447940760326,0.06631931997693695,0.24369706856691847
zwei-erfindunge,comedy,-63,0.8281953443882755,0.6934936269268024,0.8271477280559937,0.11776345149525773,0.12964631232742624,0.18415390516211425,0.1372829220282071,0.05506166377375557,0.07354821506849187,0.19304499724747037,0.10949853289727698
